Dataset,Fold,Train_N,Test_N,Selected_Feature_Count,Selected_Features,ABE_MMRE,ABE_MAE,ABE_MSE,ABE_RMSE,ABE_Training_MMRE,GA-ABE_MMRE,GA-ABE_MAE,GA-ABE_MSE,GA-ABE_RMSE,GA-ABE_Training_MMRE,PSO-ABE_MMRE,PSO-ABE_MAE,PSO-ABE_MSE,PSO-ABE_RMSE,PSO-ABE_Training_MMRE,DE-ABE_MMRE,DE-ABE_MAE,DE-ABE_MSE,DE-ABE_RMSE,DE-ABE_Training_MMRE,GWO-ABE_MMRE,GWO-ABE_MAE,GWO-ABE_MSE,GWO-ABE_RMSE,GWO-ABE_Training_MMRE,WOA-ABE_MMRE,WOA-ABE_MAE,WOA-ABE_MSE,WOA-ABE_RMSE,WOA-ABE_Training_MMRE,FAABE_MMRE,FAABE_MAE,FAABE_MSE,FAABE_RMSE,FAABE_Training_MMRE
Valdes-Souto,1,51,6,1,COSMIC_FP,1.9268495713148157,1352.6893102010092,2865056.480047081,1692.6477719971988,,1.9268495713148157,1352.6893102010092,2865056.480047081,1692.6477719971988,2.8331761360168457,1.9268495713148157,1352.6893102010092,2865056.480047081,1692.6477719971988,2.8331761360168457,1.9268495713148157,1352.6893102010092,2865056.480047081,1692.6477719971988,2.8331761360168457,1.9268495713148157,1352.6893102010092,2865056.480047081,1692.6477719971988,2.8331761360168457,1.9268495713148157,1352.6893102010092,2865056.480047081,1692.6477719971988,2.8331761360168457,1.9268495713148157,1352.6893102010092,2865056.480047081,1692.6477719971988,2.8331761360168457
Valdes-Souto,2,51,6,1,COSMIC_FP,0.5003815524364674,613.0424652099609,707764.4920348997,841.2874015667295,,0.5003815524364674,613.0424652099609,707764.4920348997,841.2874015667295,2.513115882873535,0.5003815524364674,613.0424652099609,707764.4920348997,841.2874015667295,2.513115882873535,0.5003815524364674,613.0424652099609,707764.4920348997,841.2874015667295,2.513115882873535,0.5003815524364674,613.0424652099609,707764.4920348997,841.2874015667295,2.513115882873535,0.5003815524364674,613.0424652099609,707764.4920348997,841.2874015667295,2.513115882873535,0.5003815524364674,613.0424652099609,707764.4920348997,841.2874015667295,2.513115882873535
Valdes-Souto,3,51,6,1,COSMIC_FP,0.43742626279310853,2420.726687113444,16282046.004460854,4035.101734090586,,0.43742626279310853,2420.726687113444,16282046.004460854,4035.101734090586,3.231212854385376,0.43742626279310853,2420.726687113444,16282046.004460854,4035.101734090586,3.231212854385376,0.43742626279310853,2420.726687113444,16282046.004460854,4035.101734090586,3.231212854385376,0.43742626279310853,2420.726687113444,16282046.004460854,4035.101734090586,3.231212854385376,0.43742626279310853,2420.726687113444,16282046.004460854,4035.101734090586,3.231212854385376,0.43742626279310853,2420.726687113444,16282046.004460854,4035.101734090586,3.231212854385376
Valdes-Souto,4,51,6,1,COSMIC_FP,1.2008685100181913,6698.436604817708,186536393.43188322,13657.832676961716,,1.2008685100181913,6698.436604817708,186536393.43188322,13657.832676961716,3.236502170562744,1.2008685100181913,6698.436604817708,186536393.43188322,13657.832676961716,3.236502170562744,1.2008685100181913,6698.436604817708,186536393.43188322,13657.832676961716,3.236502170562744,1.2008685100181913,6698.436604817708,186536393.43188322,13657.832676961716,3.236502170562744,1.2008685100181913,6698.436604817708,186536393.43188322,13657.832676961716,3.236502170562744,1.2008685100181913,6698.436604817708,186536393.43188322,13657.832676961716,3.236502170562744
Valdes-Souto,5,51,6,1,COSMIC_FP,7.3004615246232625,1677.067159016927,5155978.053710811,2270.6778841814644,,7.3004615246232625,1677.067159016927,5155978.053710811,2270.6778841814644,3.290559768676758,7.3004615246232625,1677.067159016927,5155978.053710811,2270.6778841814644,3.290559768676758,7.3004615246232625,1677.067159016927,5155978.053710811,2270.6778841814644,3.290559768676758,7.3004615246232625,1677.067159016927,5155978.053710811,2270.6778841814644,3.290559768676758,7.3004615246232625,1677.067159016927,5155978.053710811,2270.6778841814644,3.290559768676758,7.3004615246232625,1677.067159016927,5155978.053710811,2270.6778841814644,3.290559768676758
Valdes-Souto,6,51,6,1,COSMIC_FP,0.5719505622618934,3573.218084716797,23105799.022089835,4806.849178213296,,0.5719505622618934,3573.218084716797,23105799.022089835,4806.849178213296,3.277672290802002,0.5719505622618934,3573.218084716797,23105799.022089835,4806.849178213296,3.277672290802002,0.5719505622618934,3573.218084716797,23105799.022089835,4806.849178213296,3.277672290802002,0.5719505622618934,3573.218084716797,23105799.022089835,4806.849178213296,3.277672290802002,0.5719505622618934,3573.218084716797,23105799.022089835,4806.849178213296,3.277672290802002,0.5719505622618934,3573.218084716797,23105799.022089835,4806.849178213296,3.277672290802002
Valdes-Souto,7,51,6,2,"COSMIC_FP,HH_CFP",1.4653146479407273,5106.1928304036455,69111107.60009755,8313.30906439172,,1.472428164421937,5227.671356201172,76564843.18866505,8750.133895470688,0.48090028762817383,1.4724363131732838,5227.8889567057295,76575638.83349141,8750.750758277338,0.4808705449104309,1.4724363131732838,5227.8889567057295,76575638.83349141,8750.750758277338,0.4808705449104309,1.472410182190279,5227.201639811198,76541582.37440933,8748.804625456516,0.48096418380737305,1.4724365006268814,5227.888916015625,76575636.44334932,8750.750621709507,0.4808706045150757,1.472432011147345,5227.771860758464,76569837.7603148,8750.419290543443,0.4808865785598755
Valdes-Souto,8,52,5,1,COSMIC_FP,0.6023868469732137,377.1450579833985,242736.2397538832,492.68269682817476,,0.6023868469732137,377.1450579833985,242736.2397538832,492.68269682817476,3.3132174015045166,0.6023868469732137,377.1450579833985,242736.2397538832,492.68269682817476,3.3132174015045166,0.6023868469732137,377.1450579833985,242736.2397538832,492.68269682817476,3.3132174015045166,0.6023868469732137,377.1450579833985,242736.2397538832,492.68269682817476,3.3132174015045166,0.6023868469732137,377.1450579833985,242736.2397538832,492.68269682817476,3.3132174015045166,0.6023868469732137,377.1450579833985,242736.2397538832,492.68269682817476,3.3132174015045166
Valdes-Souto,9,52,5,1,COSMIC_FP,12.004468341003015,729.1310424804688,834304.8990825571,913.4029226374071,,12.004468341003015,729.1310424804688,834304.8990825571,913.4029226374071,2.138270854949951,12.004468341003015,729.1310424804688,834304.8990825571,913.4029226374071,2.138270854949951,12.004468341003015,729.1310424804688,834304.8990825571,913.4029226374071,2.138270854949951,12.004468341003015,729.1310424804688,834304.8990825571,913.4029226374071,2.138270854949951,12.004468341003015,729.1310424804688,834304.8990825571,913.4029226374071,2.138270854949951,12.004468341003015,729.1310424804688,834304.8990825571,913.4029226374071,2.138270854949951
Valdes-Souto,10,52,5,1,COSMIC_FP,5.501866025795691,827.3400634765625,1171999.045540388,1082.5890473953577,,5.501866025795691,827.3400634765625,1171999.045540388,1082.5890473953577,3.068263292312622,5.501866025795691,827.3400634765625,1171999.045540388,1082.5890473953577,3.068263292312622,5.501866025795691,827.3400634765625,1171999.045540388,1082.5890473953577,3.068263292312622,5.501866025795691,827.3400634765625,1171999.045540388,1082.5890473953577,3.068263292312622,5.501866025795691,827.3400634765625,1171999.045540388,1082.5890473953577,3.068263292312622,5.501866025795691,827.3400634765625,1171999.045540388,1082.5890473953577,3.068263292312622
