Dataset,Fold,Method,Iteration,Best_Training_MMRE,Fitness_Evaluations
Kitchenham,1,PSO-ABE,8,0.2911786139011383,90
Kitchenham,1,PSO-ABE,9,0.2867225706577301,100
Kitchenham,1,PSO-ABE,10,0.2867225706577301,110
Kitchenham,1,PSO-ABE,11,0.2867225706577301,120
Kitchenham,1,PSO-ABE,12,0.2852974832057953,130
Kitchenham,1,PSO-ABE,13,0.2852676808834076,140
Kitchenham,1,PSO-ABE,14,0.2852676808834076,150
Kitchenham,1,PSO-ABE,15,0.2852676808834076,160
Kitchenham,1,PSO-ABE,16,0.2852676808834076,170
Kitchenham,1,PSO-ABE,17,0.2845170199871063,180
Kitchenham,1,PSO-ABE,18,0.2845170199871063,190
Kitchenham,1,PSO-ABE,19,0.2845170199871063,200
Kitchenham,1,PSO-ABE,20,0.2845069468021393,210
Kitchenham,1,PSO-ABE,21,0.2845069468021393,220
Kitchenham,1,PSO-ABE,22,0.2845069468021393,230
Kitchenham,1,PSO-ABE,23,0.2845069468021393,240
Kitchenham,1,PSO-ABE,24,0.2845069468021393,250
Kitchenham,1,PSO-ABE,25,0.2845069468021393,260
Kitchenham,1,PSO-ABE,26,0.2845069468021393,270
Kitchenham,1,PSO-ABE,27,0.28430885076522827,280
Kitchenham,1,PSO-ABE,28,0.28430885076522827,290
Kitchenham,1,PSO-ABE,29,0.28430885076522827,300
Kitchenham,1,PSO-ABE,30,0.28430885076522827,310
Kitchenham,1,PSO-ABE,31,0.28430885076522827,320
Kitchenham,1,PSO-ABE,32,0.28430885076522827,330
Kitchenham,1,PSO-ABE,33,0.28430885076522827,340
Kitchenham,1,PSO-ABE,34,0.28430885076522827,350
Kitchenham,1,PSO-ABE,35,0.28430885076522827,360
Kitchenham,1,PSO-ABE,36,0.28430885076522827,370
Kitchenham,1,PSO-ABE,37,0.28430885076522827,380
Kitchenham,1,PSO-ABE,38,0.28430885076522827,390
Kitchenham,1,PSO-ABE,39,0.28430885076522827,400
Kitchenham,1,PSO-ABE,40,0.28430885076522827,410
Kitchenham,1,PSO-ABE,41,0.28430885076522827,420
Kitchenham,1,PSO-ABE,42,0.28430885076522827,430
Kitchenham,1,PSO-ABE,43,0.28430885076522827,440
Kitchenham,1,PSO-ABE,44,0.28430885076522827,450
Kitchenham,1,PSO-ABE,45,0.28430885076522827,460
Kitchenham,1,PSO-ABE,46,0.28430885076522827,470
Kitchenham,1,PSO-ABE,47,0.28430885076522827,480
Kitchenham,1,PSO-ABE,48,0.28430885076522827,490
Kitchenham,1,PSO-ABE,49,0.28430885076522827,500
Kitchenham,1,PSO-ABE,50,0.28430885076522827,510
Kitchenham,1,PSO-ABE,51,0.28430885076522827,520
Kitchenham,1,PSO-ABE,52,0.28430885076522827,530
Kitchenham,1,PSO-ABE,53,0.28430378437042236,540
Kitchenham,1,PSO-ABE,54,0.28430378437042236,550
Kitchenham,1,PSO-ABE,55,0.28430378437042236,560
Kitchenham,1,PSO-ABE,56,0.28430378437042236,570
Kitchenham,1,PSO-ABE,57,0.2843033969402313,580
Kitchenham,1,PSO-ABE,58,0.2843033969402313,590
Kitchenham,1,PSO-ABE,59,0.2843033969402313,600
Kitchenham,1,PSO-ABE,60,0.2843033969402313,610
Kitchenham,1,PSO-ABE,61,0.2843033969402313,620
Kitchenham,1,PSO-ABE,62,0.2843033969402313,630
Kitchenham,1,PSO-ABE,63,0.2843033969402313,640
Kitchenham,1,PSO-ABE,64,0.2843033969402313,650
Kitchenham,1,PSO-ABE,65,0.2843033969402313,660
Kitchenham,1,PSO-ABE,66,0.2843033969402313,670
Kitchenham,1,PSO-ABE,67,0.2843033969402313,680
Kitchenham,1,PSO-ABE,68,0.2843033969402313,690
Kitchenham,1,PSO-ABE,69,0.2843033969402313,700
Kitchenham,1,PSO-ABE,70,0.2843033969402313,710
Kitchenham,1,PSO-ABE,71,0.2843033969402313,720
Kitchenham,1,PSO-ABE,72,0.2843033969402313,730
Kitchenham,1,PSO-ABE,73,0.2843033969402313,740
Kitchenham,1,PSO-ABE,74,0.2843033969402313,750
Kitchenham,1,PSO-ABE,75,0.2843033969402313,760
Kitchenham,1,PSO-ABE,76,0.2843033969402313,770
Kitchenham,1,PSO-ABE,77,0.2843033969402313,780
Kitchenham,1,PSO-ABE,78,0.2843033969402313,790
Kitchenham,1,PSO-ABE,79,0.2843033969402313,800
Kitchenham,1,PSO-ABE,80,0.2843033969402313,810
Kitchenham,1,PSO-ABE,81,0.2843033969402313,820
Kitchenham,1,PSO-ABE,82,0.2843033969402313,830
Kitchenham,1,PSO-ABE,83,0.2843033969402313,840
Kitchenham,1,PSO-ABE,84,0.2843033969402313,850
Kitchenham,1,PSO-ABE,85,0.2843033969402313,860
Kitchenham,1,PSO-ABE,86,0.2843033969402313,870
Kitchenham,1,PSO-ABE,87,0.2843033969402313,880
Kitchenham,1,PSO-ABE,88,0.2843033969402313,890
Kitchenham,1,PSO-ABE,89,0.2843033969402313,900
Kitchenham,1,PSO-ABE,90,0.2843033969402313,910
Kitchenham,1,PSO-ABE,91,0.2843033969402313,920
Kitchenham,1,PSO-ABE,92,0.2843033969402313,930
Kitchenham,1,PSO-ABE,93,0.2843033969402313,940
Kitchenham,1,PSO-ABE,94,0.2843033969402313,950
Kitchenham,1,PSO-ABE,95,0.2843033969402313,960
Kitchenham,1,PSO-ABE,96,0.2843033969402313,970
Kitchenham,1,PSO-ABE,97,0.2843033969402313,980
Kitchenham,1,PSO-ABE,98,0.2843033969402313,990
Kitchenham,1,PSO-ABE,99,0.2843033969402313,1000
Kitchenham,1,DE-ABE,0,0.31114107370376587,10
Kitchenham,1,DE-ABE,1,0.2915014326572418,20
Kitchenham,1,DE-ABE,2,0.28872281312942505,30
Kitchenham,1,DE-ABE,3,0.2839925289154053,40
Kitchenham,1,DE-ABE,4,0.2825404703617096,50
Kitchenham,1,DE-ABE,5,0.2766589820384979,60
Kitchenham,1,DE-ABE,6,0.2758989632129669,70
Kitchenham,1,DE-ABE,7,0.2731195390224457,80
Kitchenham,1,DE-ABE,8,0.26388898491859436,90
Kitchenham,1,DE-ABE,9,0.26388898491859436,100
Kitchenham,1,DE-ABE,10,0.26388898491859436,110
Kitchenham,1,DE-ABE,11,0.26388898491859436,120
Kitchenham,1,DE-ABE,12,0.26388898491859436,130
Kitchenham,1,DE-ABE,13,0.26388898491859436,140
Kitchenham,1,DE-ABE,14,0.26253175735473633,150
Kitchenham,1,DE-ABE,15,0.2605828642845154,160
Kitchenham,1,DE-ABE,16,0.2605828642845154,170
Kitchenham,1,DE-ABE,17,0.2605828642845154,180
Kitchenham,1,DE-ABE,18,0.2605828642845154,190
Kitchenham,1,DE-ABE,19,0.2605729401111603,200
Kitchenham,1,DE-ABE,20,0.2605701684951782,210
Kitchenham,1,DE-ABE,21,0.2605573534965515,220
Kitchenham,1,DE-ABE,22,0.2605573534965515,230
Kitchenham,1,DE-ABE,23,0.2605573534965515,240
Kitchenham,1,DE-ABE,24,0.2605573534965515,250
Kitchenham,1,DE-ABE,25,0.2605573534965515,260
Kitchenham,1,DE-ABE,26,0.2605556845664978,270
Kitchenham,1,DE-ABE,27,0.2605536878108978,280
Kitchenham,1,DE-ABE,28,0.2605530321598053,290
Kitchenham,1,DE-ABE,29,0.2605510652065277,300
Kitchenham,1,DE-ABE,30,0.2605510652065277,310
Kitchenham,1,DE-ABE,31,0.2605510652065277,320
Kitchenham,1,DE-ABE,32,0.2605510652065277,330
Kitchenham,1,DE-ABE,33,0.26055046916007996,340
Kitchenham,1,DE-ABE,34,0.26055046916007996,350
Kitchenham,1,DE-ABE,35,0.26054975390434265,360
Kitchenham,1,DE-ABE,36,0.26054975390434265,370
Kitchenham,1,DE-ABE,37,0.26054975390434265,380
Kitchenham,1,DE-ABE,38,0.26054948568344116,390
Kitchenham,1,DE-ABE,39,0.2605486810207367,400
Kitchenham,1,DE-ABE,40,0.2605486810207367,410
Kitchenham,1,DE-ABE,41,0.2605486512184143,420
Kitchenham,1,DE-ABE,42,0.2605486214160919,430
Kitchenham,1,DE-ABE,43,0.26054710149765015,440
Kitchenham,1,DE-ABE,44,0.26054710149765015,450
Kitchenham,1,DE-ABE,45,0.2605469226837158,460
Kitchenham,1,DE-ABE,46,0.2605465352535248,470
Kitchenham,1,DE-ABE,47,0.2605465352535248,480
Kitchenham,1,DE-ABE,48,0.2605465352535248,490
Kitchenham,1,DE-ABE,49,0.26031312346458435,500
Kitchenham,1,DE-ABE,50,0.26031312346458435,510
Kitchenham,1,DE-ABE,51,0.26031312346458435,520
Kitchenham,1,DE-ABE,52,0.26031312346458435,530
Kitchenham,1,DE-ABE,53,0.26031312346458435,540
Kitchenham,1,DE-ABE,54,0.26031312346458435,550
Kitchenham,1,DE-ABE,55,0.26031312346458435,560
Kitchenham,1,DE-ABE,56,0.26031312346458435,570
Kitchenham,1,DE-ABE,57,0.26031312346458435,580
Kitchenham,1,DE-ABE,58,0.26031312346458435,590
Kitchenham,1,DE-ABE,59,0.26031312346458435,600
Kitchenham,1,DE-ABE,60,0.26031312346458435,610
Kitchenham,1,DE-ABE,61,0.26031312346458435,620
Kitchenham,1,DE-ABE,62,0.26031312346458435,630
Kitchenham,1,DE-ABE,63,0.26031312346458435,640
Kitchenham,1,DE-ABE,64,0.26031312346458435,650
Kitchenham,1,DE-ABE,65,0.26031312346458435,660
Kitchenham,1,DE-ABE,66,0.26031312346458435,670
Kitchenham,1,DE-ABE,67,0.26031312346458435,680
Kitchenham,1,DE-ABE,68,0.26031312346458435,690
Kitchenham,1,DE-ABE,69,0.26031312346458435,700
Kitchenham,1,DE-ABE,70,0.26031312346458435,710
Kitchenham,1,DE-ABE,71,0.26031312346458435,720
Kitchenham,1,DE-ABE,72,0.26031312346458435,730
Kitchenham,1,DE-ABE,73,0.26031312346458435,740
Kitchenham,1,DE-ABE,74,0.26031312346458435,750
Kitchenham,1,DE-ABE,75,0.26031312346458435,760
Kitchenham,1,DE-ABE,76,0.26031312346458435,770
Kitchenham,1,DE-ABE,77,0.26031312346458435,780
Kitchenham,1,DE-ABE,78,0.26031312346458435,790
Kitchenham,1,DE-ABE,79,0.26031312346458435,800
Kitchenham,1,DE-ABE,80,0.26031312346458435,810
Kitchenham,1,DE-ABE,81,0.26031312346458435,820
Kitchenham,1,DE-ABE,82,0.26031312346458435,830
Kitchenham,1,DE-ABE,83,0.26031312346458435,840
Kitchenham,1,DE-ABE,84,0.26031312346458435,850
Kitchenham,1,DE-ABE,85,0.26031312346458435,860
Kitchenham,1,DE-ABE,86,0.26031312346458435,870
Kitchenham,1,DE-ABE,87,0.26031312346458435,880
Kitchenham,1,DE-ABE,88,0.26031312346458435,890
Kitchenham,1,DE-ABE,89,0.26031312346458435,900
Kitchenham,1,DE-ABE,90,0.26031312346458435,910
Kitchenham,1,DE-ABE,91,0.26031312346458435,920
Kitchenham,1,DE-ABE,92,0.26031312346458435,930
Kitchenham,1,DE-ABE,93,0.26031312346458435,940
Kitchenham,1,DE-ABE,94,0.26031312346458435,950
Kitchenham,1,DE-ABE,95,0.26031312346458435,960
Kitchenham,1,DE-ABE,96,0.26031312346458435,970
Kitchenham,1,DE-ABE,97,0.26031312346458435,980
Kitchenham,1,DE-ABE,98,0.26031312346458435,990
Kitchenham,1,DE-ABE,99,0.26031312346458435,1000
Kitchenham,1,GWO-ABE,0,0.38540592789649963,10
Kitchenham,1,GWO-ABE,1,0.2737569510936737,20
Kitchenham,1,GWO-ABE,2,0.30589404702186584,30
Kitchenham,1,GWO-ABE,3,0.29153430461883545,40
Kitchenham,1,GWO-ABE,4,0.28804004192352295,50
Kitchenham,1,GWO-ABE,5,0.277658611536026,60
Kitchenham,1,GWO-ABE,6,0.2772236168384552,70
Kitchenham,1,GWO-ABE,7,0.27143576741218567,80
Kitchenham,1,GWO-ABE,8,0.2745051681995392,90
Kitchenham,1,GWO-ABE,9,0.27238669991493225,100
Kitchenham,1,GWO-ABE,10,0.2701585590839386,110
Kitchenham,1,GWO-ABE,11,0.2727738320827484,120
Kitchenham,1,GWO-ABE,12,0.27252432703971863,130
Kitchenham,1,GWO-ABE,13,0.2722223103046417,140
Kitchenham,1,GWO-ABE,14,0.27269166707992554,150
Kitchenham,1,GWO-ABE,15,0.2717924416065216,160
Kitchenham,1,GWO-ABE,16,0.2736949026584625,170
Kitchenham,1,GWO-ABE,17,0.27067282795906067,180
Kitchenham,1,GWO-ABE,18,0.2692224085330963,190
Kitchenham,1,GWO-ABE,19,0.26577213406562805,200
Kitchenham,1,GWO-ABE,20,0.2621500492095947,210
Kitchenham,1,GWO-ABE,21,0.2682066261768341,220
Kitchenham,1,GWO-ABE,22,0.26477181911468506,230
Kitchenham,1,GWO-ABE,23,0.2666172981262207,240
Kitchenham,1,GWO-ABE,24,0.2648630738258362,250
Kitchenham,1,GWO-ABE,25,0.2642629146575928,260
Kitchenham,1,GWO-ABE,26,0.26164767146110535,270
Kitchenham,1,GWO-ABE,27,0.26364049315452576,280
Kitchenham,1,GWO-ABE,28,0.2602273225784302,290
Kitchenham,1,GWO-ABE,29,0.26211658120155334,300
