Dataset,Fold,Train_N,Test_N,Selected_Feature_Count,Selected_Features,ABE_MMRE,ABE_MAE,ABE_MSE,ABE_RMSE,ABE_Training_MMRE,GA-ABE_MMRE,GA-ABE_MAE,GA-ABE_MSE,GA-ABE_RMSE,GA-ABE_Training_MMRE,PSO-ABE_MMRE,PSO-ABE_MAE,PSO-ABE_MSE,PSO-ABE_RMSE,PSO-ABE_Training_MMRE,DE-ABE_MMRE,DE-ABE_MAE,DE-ABE_MSE,DE-ABE_RMSE,DE-ABE_Training_MMRE,GWO-ABE_MMRE,GWO-ABE_MAE,GWO-ABE_MSE,GWO-ABE_RMSE,GWO-ABE_Training_MMRE,WOA-ABE_MMRE,WOA-ABE_MAE,WOA-ABE_MSE,WOA-ABE_RMSE,WOA-ABE_Training_MMRE,FAABE_MMRE,FAABE_MAE,FAABE_MSE,FAABE_RMSE,FAABE_Training_MMRE
Kitchenham,1,130,15,3,"Actual.duration,Adjusted.function.points,First.estimate",0.3615434256054296,502.6067850748698,390012.84351927915,624.5100828003333,,0.32553614605976133,526.5002990722656,601469.9481244653,775.5449362380399,0.25892409682273865,0.2797385110350632,423.3217427571615,315267.1054888835,561.486514075702,0.2843033969402313,0.32522530366254027,526.2189615885417,601481.7410326754,775.5525391826626,0.26031312346458435,0.32900996891485973,463.642431640625,376639.13912671857,613.7093278798347,0.25901302695274353,0.3255690790129473,526.5167256673177,601510.7094653212,775.5712149540628,0.2589147388935089,0.3264340875082429,530.5433451334635,619711.6361165621,787.2176548557343,0.2627243399620056
Kitchenham,2,130,15,3,"Actual.duration,Adjusted.function.points,First.estimate",0.691516311491965,7518.864957682292,667613095.3927201,25838.209988169074,,0.3784923149024973,7226.854020182292,666334877.0637689,25813.4630970695,0.28292661905288696,0.36443959624364375,7288.283034261068,688145296.7494531,26232.523644313238,0.26075685024261475,0.3529594462708772,7280.011637369792,688164906.7798731,26232.89741488487,0.2462451010942459,0.3275850211484664,7253.334256998698,688119942.6027737,26232.040381998,0.2468317747116089,0.3050919388604374,7248.071805826823,688034362.7274747,26230.409122380737,0.2488628625869751,0.3527122587351099,7280.995043945312,688137646.011587,26232.37781848201,0.24838238954544067
Kitchenham,3,130,15,3,"Actual.duration,Adjusted.function.points,First.estimate",0.5989740183291828,744.5811096191406,1353989.4227556465,1163.610511621327,,0.2448927524188306,346.39995727539065,337723.5810119206,581.1398979694309,0.2689729630947113,0.2637075668443251,396.31569213867186,438747.6889013994,662.3803204363784,0.2900666892528534,0.24396350529420416,342.2302185058594,328999.962073353,573.585182926959,0.266620934009552,0.23526739843748087,331.72430623372395,242745.54537362687,492.69214056409186,0.28777316212654114,0.24395005099118522,346.13478800455727,340624.36521763646,583.6303326744048,0.26706641912460327,0.26078903690558053,365.72254231770836,315901.5608501982,562.0512083878107,0.27001896500587463
Kitchenham,4,130,15,3,"Actual.duration,Adjusted.function.points,First.estimate",0.32313910645618577,896.8631713867187,2526488.650381147,1589.4932055158797,,0.2855893449544767,801.37861328125,1410046.2936788255,1187.4537016990707,0.25575393438339233,0.2855642906403988,801.279374186198,1409476.7573224804,1187.213863346651,0.2554665803909302,0.31700576487060866,923.8210957845052,1909559.2967928771,1381.8680460857604,0.25389155745506287,0.285617577942883,801.4891520182292,1410595.0298562518,1187.6847350438802,0.2565341293811798,0.2935848133165237,871.1307413736979,1814796.7950749886,1347.1439399986136,0.2857654392719269,0.2855683629470285,801.2599141438802,1407357.8965485587,1186.321160794394,0.2576153576374054
Kitchenham,5,130,15,3,"Actual.duration,Adjusted.function.points,First.estimate",0.34003222592232035,653.3903869628906,1013838.0245725127,1006.8952401181132,,0.20326487728887266,362.00584716796874,263283.6819595046,513.111763614424,0.2688785195350647,0.19249334381720615,353.17116292317706,328833.9293579034,573.4404322664242,0.28329774737358093,0.21465496391121786,292.4150675455729,219031.01444729939,468.0074940076274,0.3267621695995331,0.20326629447206437,362.01112670898436,263293.1967037594,513.1210351405986,0.2688761055469513,0.1901608720576867,355.21197916666665,332549.8674612825,576.6713686852179,0.2685721218585968,0.2094822635195259,364.3428263346354,263406.06549470103,513.2310059755753,0.2707073390483856
Kitchenham,6,131,14,3,"Actual.duration,Adjusted.function.points,First.estimate",0.22511339608890132,539.8548932756696,1444876.499152169,1202.0301573388952,,0.18794089037464934,362.987784249442,609429.1406533824,780.6594268010747,0.2719431221485138,0.19343671928445122,438.87391880580356,950590.9391705857,974.9825327515287,0.2729194462299347,0.2479780940530957,516.9417724609375,1017999.5244427366,1008.9596247832401,0.2876951992511749,0.18786743750896576,362.83101981026783,608984.9587979721,780.3748835002136,0.271855890750885,0.19335527941760006,438.7423836844308,950446.0348852333,974.9082186981672,0.27292153239250183,0.1835262835354691,422.70714896065846,944584.7551748505,971.8975024017967,0.27573826909065247
Kitchenham,7,131,14,3,"Actual.duration,Adjusted.function.points,First.estimate",1.075480792572845,1582.9867292131696,10334460.963468896,3214.725643576586,,0.3447323483910747,894.9510934012277,3517608.1487528635,1875.5287651094193,0.2587044835090637,0.4272588239893574,959.2952270507812,3509180.6874614605,1873.2807284177832,0.27170464396476746,0.3812397438787823,944.3826773507254,3536992.246494939,1880.689300893409,0.25727909803390503,0.3650817991327551,929.592041015625,3547213.24537012,1883.4046950589561,0.25921177864074707,0.3886200796336707,945.6689540318081,3483236.5794192804,1866.3431033492423,0.25980889797210693,0.36700282066850815,930.374995640346,3540675.9160694024,1881.6683863182168,0.25920286774635315
Kitchenham,8,131,14,3,"Actual.duration,Adjusted.function.points,First.estimate",0.7290840617741893,1407.9887215750557,6655933.18628945,2579.9095306404547,,0.30824292490935745,882.2509678431919,1890952.8596331088,1375.1192165165567,0.2605171799659729,0.30821486187343466,882.1124550955636,1890598.4042340696,1374.990328778377,0.2605016827583313,0.30821916092678364,882.13230242048,1890643.4083111598,1375.0066939150367,0.2605045735836029,0.28421544676552124,793.883052280971,1699871.105823548,1303.7910514432701,0.2642471194267273,0.33307937637675394,955.4499053955078,2179343.9660376194,1476.260128174442,0.2750031352043152,0.3040970402124109,881.0487300327846,1890452.1415926337,1374.9371409604998,0.2635772228240967
Kitchenham,9,131,14,3,"Actual.duration,Adjusted.function.points,First.estimate",0.35428367663978205,752.3349217006138,1204217.9506024811,1097.368648450684,,0.16049374160742927,310.24430193219865,260959.50394245103,510.84195593397675,0.2730001211166382,0.1633010031788021,301.942391531808,281140.850899103,530.2271691446064,0.2792011797428131,0.18505546483527358,348.2628718784877,289786.40439138596,538.318125638907,0.28482136130332947,0.1608080654469492,310.4581211635045,261225.50918463725,511.10224924631007,0.2729641795158386,0.16330097691239762,301.9423501150949,281140.72607905185,530.2270514402786,0.2792012393474579,0.16151866954608832,314.00999450683594,261316.84126365723,511.19158958619147,0.2742917239665985
Kitchenham,10,131,14,3,"Actual.duration,Adjusted.function.points,First.estimate",0.5424713982439973,630.9727783203125,622181.180788261,788.7846225607223,,0.3033819397052339,556.5990121023996,1279406.3670445327,1131.108468293175,0.2560390830039978,0.3482562946133229,613.9593549455915,1332832.8647775098,1154.4838087983346,0.27343419194221497,0.3208102004833811,472.4497746058873,457599.1773213649,676.4607729361437,0.29108425974845886,0.29226495525689644,545.9618181501116,1270868.842167293,1127.3281874269323,0.2544177174568176,0.3482562795016325,613.9595947265625,1332833.573248816,1154.4841156329592,0.27343428134918213,0.3133474946460663,575.8831176757812,1289941.4037354663,1135.7558733000092,0.25969430804252625
