Dataset,Fold,Method,Iteration,Best_Training_MMRE,Fitness_Evaluations
China,1,PSO-ABE,30,1.1498727798461914,310
China,1,PSO-ABE,31,1.1498727798461914,320
China,1,PSO-ABE,32,1.1498727798461914,330
China,1,PSO-ABE,33,1.1496866941452026,340
China,1,PSO-ABE,34,1.1496866941452026,350
China,1,PSO-ABE,35,1.1496866941452026,360
China,1,PSO-ABE,36,1.1496866941452026,370
China,1,PSO-ABE,37,1.1496866941452026,380
China,1,PSO-ABE,38,1.1496866941452026,390
China,1,PSO-ABE,39,1.1496866941452026,400
China,1,PSO-ABE,40,1.1496866941452026,410
China,1,PSO-ABE,41,1.1496866941452026,420
China,1,PSO-ABE,42,1.1496866941452026,430
China,1,PSO-ABE,43,1.1496866941452026,440
China,1,PSO-ABE,44,1.1496866941452026,450
China,1,PSO-ABE,45,1.1496866941452026,460
China,1,PSO-ABE,46,1.1472976207733154,470
China,1,PSO-ABE,47,1.1472976207733154,480
China,1,PSO-ABE,48,1.1472976207733154,490
China,1,PSO-ABE,49,1.1472976207733154,500
China,1,PSO-ABE,50,1.1472976207733154,510
China,1,PSO-ABE,51,1.143367052078247,520
China,1,PSO-ABE,52,1.137322187423706,530
China,1,PSO-ABE,53,1.137322187423706,540
China,1,PSO-ABE,54,1.137322187423706,550
China,1,PSO-ABE,55,1.137322187423706,560
China,1,PSO-ABE,56,1.137322187423706,570
China,1,PSO-ABE,57,1.137322187423706,580
China,1,PSO-ABE,58,1.137322187423706,590
China,1,PSO-ABE,59,1.137322187423706,600
China,1,PSO-ABE,60,1.1369023323059082,610
China,1,PSO-ABE,61,1.1365745067596436,620
China,1,PSO-ABE,62,1.1365745067596436,630
China,1,PSO-ABE,63,1.1355613470077515,640
China,1,PSO-ABE,64,1.1336084604263306,650
China,1,PSO-ABE,65,1.1335662603378296,660
China,1,PSO-ABE,66,1.1335662603378296,670
China,1,PSO-ABE,67,1.1335662603378296,680
China,1,PSO-ABE,68,1.1324104070663452,690
China,1,PSO-ABE,69,1.1324104070663452,700
