Dataset,Fold,Train_N,Test_N,Selected_Feature_Count,Selected_Features,ABE_BASE_MMRE,ABE_BASE_MAE,ABE_BASE_MSE,ABE_BASE_RMSE,ABE_BASE_Training_MMRE,FAABE_NO_PEARSON_MMRE,FAABE_NO_PEARSON_MAE,FAABE_NO_PEARSON_MSE,FAABE_NO_PEARSON_RMSE,FAABE_NO_PEARSON_Training_MMRE,FAABE_NO_FIREFLY_MMRE,FAABE_NO_FIREFLY_MAE,FAABE_NO_FIREFLY_MSE,FAABE_NO_FIREFLY_RMSE,FAABE_NO_FIREFLY_Training_MMRE,FAABE_NO_IWM_MMRE,FAABE_NO_IWM_MAE,FAABE_NO_IWM_MSE,FAABE_NO_IWM_RMSE,FAABE_NO_IWM_Training_MMRE,FAABE_FULL_MMRE,FAABE_FULL_MAE,FAABE_FULL_MSE,FAABE_FULL_RMSE,FAABE_FULL_Training_MMRE
Subbiah,1,64,8,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",0.5692061636244737,5089.763122558594,41648047.491631895,6453.529847427058,,0.6786140708730597,6609.4599609375,77763359.29971403,8818.353548124163,1.194423794746399,0.5692061636244737,5089.763122558594,41648047.491631895,6453.529847427058,,0.5686417926668612,6135.20849609375,75436675.3268637,8685.428908629885,1.1084908246994019,0.543174657730009,6015.665344238281,74579017.84134135,8635.914418365976,1.1656522750854492
Subbiah,2,64,8,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",0.8464109422064542,5882.989685058594,51690036.4993228,7189.578325557265,,0.9584032786224597,9892.244232177734,161786141.57143134,12719.518134403967,1.2162472009658813,0.8464109422064542,5882.989685058594,51690036.4993228,7189.578325557265,,1.2229107923223923,7936.833435058594,147047898.37790266,12126.330787913657,1.7879629135131836,0.9785420356991882,9743.072235107422,150742336.46626464,12277.717070622886,1.202207088470459
Subbiah,3,65,7,5,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles",0.7393172494491758,8237.667428152901,157842634.1773286,12563.543854236694,,0.9592489721201265,9632.18212890625,172684926.2541615,13140.963672964077,1.1506130695343018,1.3639812482494313,8673.126046316964,167946337.72515246,12959.411164291087,,1.580788083333213,8249.04771205357,127185457.96834755,11277.65303457894,1.5786033868789673,1.1761823559813902,7899.146833147322,113337616.65543315,10646.014120572692,1.6104919910430908
Subbiah,4,65,7,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",6.726703099875749,6105.445242745535,93350978.94950517,9661.831035031877,,6.504524032357085,7286.909946986607,134278775.48510855,11587.871913561547,1.1946572065353394,6.726703099875749,6105.445242745535,93350978.94950517,9661.831035031877,,4.816160087724785,5494.619245256697,76438693.95353587,8742.922506435469,1.0420340299606323,6.442905185297925,6330.041469029018,101942786.68204607,10096.672059745531,1.1875063180923462
Subbiah,5,65,7,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",4.988406476268949,5058.096470424107,37747310.90575413,6143.884024438786,,3.902052497726502,4656.935407366072,29787202.95130437,5457.7653807491915,1.0542292594909668,4.988406476268949,5058.096470424107,37747310.90575413,6143.884024438786,,2.767570444722574,3661.0001220703125,17442140.61644352,4176.378888037281,1.020216941833496,3.8895627431036197,4638.78986467634,29567646.257018268,5437.614022438359,1.0655224323272705
Subbiah,6,65,7,5,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,ExternalOutputs",4.0496874804354,9581.117257254464,190529026.4961138,13803.225220799442,,5.07487358359275,8578.610770089286,140327703.82868248,11845.999486268876,1.339648723602295,6.521969593091709,8880.99574497768,172637948.51481017,13139.176097260062,,1.3431198638256816,7680.5711669921875,133004545.01178883,11532.759644239051,1.1628659963607788,6.19655242213435,6988.660365513393,85830513.57224086,9264.475893014178,1.3365225791931152
Subbiah,7,65,7,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",1.1419036418842927,4620.956194196428,31546969.787499838,5616.668922724557,,1.0982224456346867,4931.145577566965,30484606.898579497,5521.28670679032,1.077536940574646,1.1419036418842927,4620.956194196428,31546969.787499838,5616.668922724557,,1.1029476339440196,4904.666922433035,30593621.81815805,5531.15013520317,1.04390287399292,1.1287987652054494,4683.908098493303,34689848.31237242,5889.808851938442,1.5484081506729126
Subbiah,8,65,7,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",0.4400565445792208,2108.3149762834823,6508290.568756725,2551.135152977342,,0.42842027076128636,1543.204380580357,3640349.899336338,1907.970099172505,1.5490764379501343,0.4400565445792208,2108.3149762834823,6508290.568756725,2551.135152977342,,0.4098030199464615,1556.142857142857,3893569.5413876944,1973.2129994979493,1.5064806938171387,0.45047627296835174,2069.661464146205,8498956.304090435,2915.2969495559855,1.3237532377243042
Subbiah,9,65,7,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",0.5703685038372857,6585.437255859375,72870854.79766063,8536.442748455625,,0.4286524275021228,5822.463274274553,87073926.54888217,9331.341090587257,1.3839406967163086,0.5703685038372857,6585.437255859375,72870854.79766063,8536.442748455625,,0.760744131967985,7652.952392578125,109860600.97470246,10481.44078715815,1.1669985055923462,0.5258895774510293,6527.645263671875,89978825.38470864,9485.71691464112,1.3999743461608887
Subbiah,10,65,7,6,"TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs",1.581480346341609,3671.5760672433034,20625844.569913395,4541.5685142815355,,2.672743455136491,5903.998814174107,55563481.0452019,7454.091564047352,1.4186232089996338,1.581480346341609,3671.5760672433034,20625844.569913395,4541.5685142815355,,2.703854412903461,6016.571568080357,55707325.54889027,7463.734021847929,1.3737200498580933,1.8400958237067633,4654.963902064732,39779384.455041386,6307.09001481994,1.593397617340088
