Dataset,Fold,Method,Iteration,Best_Training_MMRE,Fitness_Evaluations
Subbiah,1,GWO-ABE,17,1.2974038124084473,180
Subbiah,1,GWO-ABE,18,1.3303114175796509,190
Subbiah,1,GWO-ABE,19,1.2645820379257202,200
Subbiah,1,GWO-ABE,20,1.2677408456802368,210
Subbiah,1,GWO-ABE,21,1.2678139209747314,220
Subbiah,1,GWO-ABE,22,1.2636523246765137,230
Subbiah,1,GWO-ABE,23,1.2652902603149414,240
Subbiah,1,GWO-ABE,24,1.2496142387390137,250
Subbiah,1,GWO-ABE,25,1.2321715354919434,260
Subbiah,1,GWO-ABE,26,1.2591198682785034,270
Subbiah,1,GWO-ABE,27,1.2603075504302979,280
Subbiah,1,GWO-ABE,28,1.2298797369003296,290
Subbiah,1,GWO-ABE,29,1.2049469947814941,300
Subbiah,1,GWO-ABE,30,1.235260248184204,310
Subbiah,1,GWO-ABE,31,1.233788251876831,320
Subbiah,1,GWO-ABE,32,1.2369811534881592,330
Subbiah,1,GWO-ABE,33,1.2382302284240723,340
Subbiah,1,GWO-ABE,34,1.2461650371551514,350
Subbiah,1,GWO-ABE,35,1.2267212867736816,360
Subbiah,1,GWO-ABE,36,1.2088096141815186,370
Subbiah,1,GWO-ABE,37,1.2610840797424316,380
Subbiah,1,GWO-ABE,38,1.2228105068206787,390
Subbiah,1,GWO-ABE,39,1.2573639154434204,400
Subbiah,1,GWO-ABE,40,1.2340375185012817,410
Subbiah,1,GWO-ABE,41,1.2464985847473145,420
Subbiah,1,GWO-ABE,42,1.1952385902404785,430
Subbiah,1,GWO-ABE,43,1.2088000774383545,440
Subbiah,1,GWO-ABE,44,1.2258838415145874,450
Subbiah,1,GWO-ABE,45,1.2305793762207031,460
Subbiah,1,GWO-ABE,46,1.250514268875122,470
Subbiah,1,GWO-ABE,47,1.2613344192504883,480
Subbiah,1,GWO-ABE,48,1.2501658201217651,490
Subbiah,1,GWO-ABE,49,1.2173680067062378,500
Subbiah,1,GWO-ABE,50,1.228650450706482,510
Subbiah,1,GWO-ABE,51,1.2624939680099487,520
Subbiah,1,GWO-ABE,52,1.2194381952285767,530
Subbiah,1,GWO-ABE,53,1.245779037475586,540
Subbiah,1,GWO-ABE,54,1.2304449081420898,550
Subbiah,1,GWO-ABE,55,1.2225723266601562,560
Subbiah,1,GWO-ABE,56,1.2404000759124756,570
Subbiah,1,GWO-ABE,57,1.2333663702011108,580
Subbiah,1,GWO-ABE,58,1.2598649263381958,590
Subbiah,1,GWO-ABE,59,1.2230041027069092,600
Subbiah,1,GWO-ABE,60,1.2249348163604736,610
Subbiah,1,GWO-ABE,61,1.205881118774414,620
Subbiah,1,GWO-ABE,62,1.2340781688690186,630
Subbiah,1,GWO-ABE,63,1.2219375371932983,640
Subbiah,1,GWO-ABE,64,1.226154088973999,650
Subbiah,1,GWO-ABE,65,1.2425034046173096,660
Subbiah,1,GWO-ABE,66,1.2571666240692139,670
Subbiah,1,GWO-ABE,67,1.2257099151611328,680
Subbiah,1,GWO-ABE,68,1.218302845954895,690
Subbiah,1,GWO-ABE,69,1.2235264778137207,700
Subbiah,1,GWO-ABE,70,1.2224079370498657,710
Subbiah,1,GWO-ABE,71,1.2283134460449219,720
Subbiah,1,GWO-ABE,72,1.22788405418396,730
Subbiah,1,GWO-ABE,73,1.2094000577926636,740
Subbiah,1,GWO-ABE,74,1.238361120223999,750
Subbiah,1,GWO-ABE,75,1.2434425354003906,760
Subbiah,1,GWO-ABE,76,1.250276803970337,770
Subbiah,1,GWO-ABE,77,1.249751091003418,780
Subbiah,1,GWO-ABE,78,1.2271802425384521,790
Subbiah,1,GWO-ABE,79,1.2177364826202393,800
Subbiah,1,GWO-ABE,80,1.2234251499176025,810
Subbiah,1,GWO-ABE,81,1.207305908203125,820
Subbiah,1,GWO-ABE,82,1.2182563543319702,830
Subbiah,1,GWO-ABE,83,1.2192609310150146,840
Subbiah,1,GWO-ABE,84,1.217414140701294,850
Subbiah,1,GWO-ABE,85,1.2198576927185059,860
Subbiah,1,GWO-ABE,86,1.219889760017395,870
Subbiah,1,GWO-ABE,87,1.2184785604476929,880
Subbiah,1,GWO-ABE,88,1.2173899412155151,890
Subbiah,1,GWO-ABE,89,1.2050411701202393,900
Subbiah,1,GWO-ABE,90,1.2048646211624146,910
Subbiah,1,GWO-ABE,91,1.2052229642868042,920
Subbiah,1,GWO-ABE,92,1.206712007522583,930
Subbiah,1,GWO-ABE,93,1.2053908109664917,940
Subbiah,1,GWO-ABE,94,1.2047898769378662,950
Subbiah,1,GWO-ABE,95,1.2046127319335938,960
Subbiah,1,GWO-ABE,96,1.2049791812896729,970
Subbiah,1,GWO-ABE,97,1.2047923803329468,980
Subbiah,1,GWO-ABE,98,1.2047374248504639,990
Subbiah,1,GWO-ABE,99,1.2047066688537598,1000
Subbiah,1,WOA-ABE,0,1.6393100023269653,10
Subbiah,1,WOA-ABE,1,1.5789631605148315,20
Subbiah,1,WOA-ABE,2,1.5789631605148315,30
Subbiah,1,WOA-ABE,3,1.5472630262374878,40
Subbiah,1,WOA-ABE,4,1.5472630262374878,50
Subbiah,1,WOA-ABE,5,1.5128154754638672,60
Subbiah,1,WOA-ABE,6,1.5128154754638672,70
Subbiah,1,WOA-ABE,7,1.502563714981079,80
Subbiah,1,WOA-ABE,8,1.502563714981079,90
Subbiah,1,WOA-ABE,9,1.475874900817871,100
Subbiah,1,WOA-ABE,10,1.475874900817871,110
Subbiah,1,WOA-ABE,11,1.475874900817871,120
Subbiah,1,WOA-ABE,12,1.4055997133255005,130
Subbiah,1,WOA-ABE,13,1.4055997133255005,140
Subbiah,1,WOA-ABE,14,1.4055997133255005,150
Subbiah,1,WOA-ABE,15,1.4055997133255005,160
Subbiah,1,WOA-ABE,16,1.4055402278900146,170
Subbiah,1,WOA-ABE,17,1.3516039848327637,180
Subbiah,1,WOA-ABE,18,1.3267167806625366,190
Subbiah,1,WOA-ABE,19,1.3175098896026611,200
Subbiah,1,WOA-ABE,20,1.3168246746063232,210
Subbiah,1,WOA-ABE,21,1.3168246746063232,220
Subbiah,1,WOA-ABE,22,1.3069519996643066,230
Subbiah,1,WOA-ABE,23,1.3069519996643066,240
Subbiah,1,WOA-ABE,24,1.3069519996643066,250
Subbiah,1,WOA-ABE,25,1.3067626953125,260
Subbiah,1,WOA-ABE,26,1.3067626953125,270
Subbiah,1,WOA-ABE,27,1.3010129928588867,280
Subbiah,1,WOA-ABE,28,1.2921172380447388,290
Subbiah,1,WOA-ABE,29,1.2906975746154785,300
Subbiah,1,WOA-ABE,30,1.2906975746154785,310
Subbiah,1,WOA-ABE,31,1.2906975746154785,320
Subbiah,1,WOA-ABE,32,1.2906975746154785,330
Subbiah,1,WOA-ABE,33,1.2906975746154785,340
Subbiah,1,WOA-ABE,34,1.2906975746154785,350
Subbiah,1,WOA-ABE,35,1.2906975746154785,360
Subbiah,1,WOA-ABE,36,1.290695071220398,370
Subbiah,1,WOA-ABE,37,1.290695071220398,380
Subbiah,1,WOA-ABE,38,1.290695071220398,390
Subbiah,1,WOA-ABE,39,1.290694236755371,400
Subbiah,1,WOA-ABE,40,1.290694236755371,410
Subbiah,1,WOA-ABE,41,1.290694236755371,420
Subbiah,1,WOA-ABE,42,1.2906899452209473,430
Subbiah,1,WOA-ABE,43,1.2906899452209473,440
Subbiah,1,WOA-ABE,44,1.290684461593628,450
Subbiah,1,WOA-ABE,45,1.290684461593628,460
Subbiah,1,WOA-ABE,46,1.290684461593628,470
Subbiah,1,WOA-ABE,47,1.290675401687622,480
Subbiah,1,WOA-ABE,48,1.290675401687622,490
Subbiah,1,WOA-ABE,49,1.2906748056411743,500
Subbiah,1,WOA-ABE,50,1.2906745672225952,510
Subbiah,1,WOA-ABE,51,1.2906745672225952,520
Subbiah,1,WOA-ABE,52,1.2906745672225952,530
Subbiah,1,WOA-ABE,53,1.2906745672225952,540
Subbiah,1,WOA-ABE,54,1.2906745672225952,550
Subbiah,1,WOA-ABE,55,1.2906745672225952,560
Subbiah,1,WOA-ABE,56,1.2906745672225952,570
Subbiah,1,WOA-ABE,57,1.2906293869018555,580
Subbiah,1,WOA-ABE,58,1.290628433227539,590
Subbiah,1,WOA-ABE,59,1.290628433227539,600
Subbiah,1,WOA-ABE,60,1.2906138896942139,610
Subbiah,1,WOA-ABE,61,1.2906134128570557,620
Subbiah,1,WOA-ABE,62,1.2906134128570557,630
Subbiah,1,WOA-ABE,63,1.2906134128570557,640
Subbiah,1,WOA-ABE,64,1.2906134128570557,650
Subbiah,1,WOA-ABE,65,1.2906134128570557,660
Subbiah,1,WOA-ABE,66,1.2906134128570557,670
Subbiah,1,WOA-ABE,67,1.2906134128570557,680
Subbiah,1,WOA-ABE,68,1.2906134128570557,690
Subbiah,1,WOA-ABE,69,1.2906134128570557,700
Subbiah,1,WOA-ABE,70,1.2906134128570557,710
Subbiah,1,WOA-ABE,71,1.2906134128570557,720
Subbiah,1,WOA-ABE,72,1.2906134128570557,730
Subbiah,1,WOA-ABE,73,1.2906134128570557,740
Subbiah,1,WOA-ABE,74,1.2906134128570557,750
Subbiah,1,WOA-ABE,75,1.2906134128570557,760
Subbiah,1,WOA-ABE,76,1.2906134128570557,770
Subbiah,1,WOA-ABE,77,1.2906134128570557,780
Subbiah,1,WOA-ABE,78,1.2906134128570557,790
Subbiah,1,WOA-ABE,79,1.2906134128570557,800
Subbiah,1,WOA-ABE,80,1.2906134128570557,810
Subbiah,1,WOA-ABE,81,1.2906134128570557,820
Subbiah,1,WOA-ABE,82,1.2906134128570557,830
Subbiah,1,WOA-ABE,83,1.2906118631362915,840
Subbiah,1,WOA-ABE,84,1.2906118631362915,850
Subbiah,1,WOA-ABE,85,1.2906118631362915,860
Subbiah,1,WOA-ABE,86,1.2906118631362915,870
Subbiah,1,WOA-ABE,87,1.2906118631362915,880
