Dataset,Fold,Train_N,Test_N,Selected_Feature_Count,Selected_Features,ABE_MMRE,ABE_MAE,ABE_MSE,ABE_RMSE,ABE_Training_MMRE,GA-ABE_MMRE,GA-ABE_MAE,GA-ABE_MSE,GA-ABE_RMSE,GA-ABE_Training_MMRE,PSO-ABE_MMRE,PSO-ABE_MAE,PSO-ABE_MSE,PSO-ABE_RMSE,PSO-ABE_Training_MMRE,DE-ABE_MMRE,DE-ABE_MAE,DE-ABE_MSE,DE-ABE_RMSE,DE-ABE_Training_MMRE,GWO-ABE_MMRE,GWO-ABE_MAE,GWO-ABE_MSE,GWO-ABE_RMSE,GWO-ABE_Training_MMRE,WOA-ABE_MMRE,WOA-ABE_MAE,WOA-ABE_MSE,WOA-ABE_RMSE,WOA-ABE_Training_MMRE,FAABE_MMRE,FAABE_MAE,FAABE_MSE,FAABE_RMSE,FAABE_Training_MMRE
Miyazaki94,1,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.9391750986898714,12.732514038085938,241.60842587585867,15.543758421818666,,0.8401991236300029,28.593411865234373,1592.6513203978652,39.90803578726802,0.3502901494503021,1.0001839423682515,35.11681884765625,2225.1317035008533,47.17130169394155,0.33635959029197693,0.7177209666873532,15.364522018432618,323.3715035743956,17.98253329134679,0.39969223737716675,1.1108851486920954,37.083757629394526,2346.396664560022,48.43961874911922,0.3273131251335144,1.1058590852179406,37.169626464843745,2379.985699908926,48.785097108737276,0.31110936403274536,0.9774910696577919,31.078623809814452,1735.575750312563,41.660241841743584,0.3312595784664154
Miyazaki94,2,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.4437864634991467,24.994310302734373,1029.3171459072844,32.08297283462498,,0.5380675141829347,25.578798217773436,971.2714188265279,31.165227719792583,0.38222238421440125,0.6872906511036665,27.659461517333984,1032.4619527199666,32.13194598401981,0.37336277961730957,0.5337126548248683,25.81805450439453,999.2767827662177,31.61133946491698,0.3841205835342407,0.4972601605769138,23.67826950073242,825.4745280180556,28.73107251771252,0.38077107071876526,0.5547468324440648,26.00657135009766,1104.023818159112,33.22685387091459,0.3578907251358032,0.5949078811462523,27.390778656005857,1026.4321725900318,32.037980157775735,0.36939147114753723
Miyazaki94,3,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.4501363849008234,13.951121101379394,273.0035832029277,16.522820074155856,,0.25617512643164553,10.655493507385254,207.21704103200597,14.395035291099704,0.36122778058052063,0.2625680726247294,9.542649917602537,141.1585215526908,11.881015173489628,0.36991003155708313,0.33313884935280114,11.739741096496582,196.65947535395014,14.023532912713192,0.4133293330669403,0.30789689655285996,11.29264247894287,203.65107778324543,14.270636908815437,0.37998801469802856,0.25171282283805935,9.203585510253905,126.72489260608181,11.257215135462314,0.36444994807243347,0.3324273093747645,12.73853126525879,232.87621332567886,15.260282216449303,0.35640662908554077
Miyazaki94,4,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.7666644321853514,15.234335899353027,381.8799449071745,19.541748767886013,,1.0756971535143713,113.45003509521484,45527.48807190299,213.37171338277946,0.32712700963020325,1.0457752038223034,105.50857467651367,37808.21451604563,194.4433452603756,0.35676294565200806,0.759917055194251,14.309065780639651,401.3336948905343,20.033314625656292,0.38775283098220825,1.095759139251348,117.85094738006592,49791.79983582349,223.14076238066295,0.33717697858810425,0.6080861041964039,16.87237030029297,582.2595167878175,24.130054222645615,0.3455908000469208,1.1916162445258092,121.54212013244629,52266.55864466311,228.61880641072185,0.34180766344070435
Miyazaki94,5,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.3771143079797169,13.048607025146485,220.9030514481621,14.862807656972558,,0.19287742343307873,7.974380645751952,80.59835425590525,8.977658617696779,0.39264562726020813,0.21276030879084096,8.073100814819336,81.2154281667797,9.011960284354325,0.39394262433052063,0.2513301943093159,9.437395248413086,102.59655286909921,10.128995649574502,0.4261901378631592,0.17314326156203727,7.43169189453125,109.8203509203142,10.479520548208024,0.3900947868824005,0.20393880794206756,9.080187454223633,130.3431728386096,11.416793456947953,0.39046603441238403,0.2898159350135604,10.644805755615234,140.83890282187622,11.867556733459343,0.4142501652240753
Miyazaki94,6,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.5034391183944481,342.44811416625976,409794.21151707537,640.1517097665798,,0.7469796421845373,351.92135902404783,409759.99856130645,640.1249866715925,0.3643910586833954,0.5777318530249328,348.7114526367187,412227.7100976341,642.0496165388109,0.3981609642505646,0.610117826233925,344.1476335144043,407583.98596376495,638.4230462348339,0.3996709883213043,0.5835165873973749,338.75019241333007,406368.29589244875,637.4702313774728,0.3384605646133423,0.5842057396406604,338.781964263916,406387.2635793029,637.4851085157228,0.3406757712364197,0.593646582085684,336.1703416442871,404256.80834495026,635.8119284387092,0.3689804673194885
Miyazaki94,7,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.6394892480946526,17.679475288391114,611.4694970996453,24.727909274737428,,0.8148499047700541,16.520885734558107,562.6194629686668,23.71960081807168,0.3227127194404602,0.3613686174292559,15.01838348388672,542.5695310772401,23.293121969311887,0.3533474802970886,0.7736434035824178,15.358453445434572,552.1207986246777,23.497250873765587,0.35864022374153137,0.38930662012953,16.469289283752442,563.9095037711958,23.746778808318314,0.3598600924015045,0.28690644502245916,14.112228660583497,602.3653488871871,24.54313241799398,0.373183935880661,0.8170688253078175,16.457151679992677,563.258482159561,23.733067272469462,0.33530429005622864
Miyazaki94,8,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.24555455724222144,9.8951309967041,231.60872837334537,15.218696671310108,,0.1913323936914928,8.024713287353517,108.2966801608546,10.40656908692075,0.4148334562778473,0.32435177962433825,11.679463653564452,168.19855378655774,12.96913851366226,0.389340877532959,0.13431941655458668,5.4875180053710935,52.91905080990051,7.2745481515968065,0.40038737654685974,0.2488784779740428,10.115758209228515,148.3754107222805,12.180944574304593,0.38380804657936096,0.24768857979471068,8.068571166992188,104.91414070051978,10.242760404330454,0.47531867027282715,0.20424264459367328,8.67980438232422,106.90607308614418,10.339539307248858,0.41602379083633423
Miyazaki94,9,44,4,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.34290189295573004,8.580312585830688,116.57091317798293,10.796801062258345,,0.15434647751140737,5.013012552261353,65.93858854752979,8.120257911392335,0.4004298150539398,0.3182794669512618,7.638496017456054,85.95209211710309,9.271035115730232,0.42386865615844727,0.3925529523488299,7.472567939758301,84.77857124481591,9.20752796600781,0.39843252301216125,0.3742021708668226,6.809319877624512,68.66718684799665,8.286566650187316,0.4085861146450043,0.24864465216994797,5.5828851699829105,49.57515078924909,7.040962348234018,0.4444234371185303,0.3195860062871627,6.539867544174195,78.838276049912,8.87909207351247,0.39433982968330383
Miyazaki94,10,44,4,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.4302849101582616,53.273973655700686,5031.056789996679,70.92994283091365,,0.2649048827467335,28.130513000488282,1851.4600050680872,43.028595202122126,0.3767012059688568,0.27444216223821377,30.134724426269532,1781.004468047352,42.201948628556856,0.39276739954948425,0.31762248799857573,40.785054969787595,3052.021196752653,55.24510111089175,0.4186907410621643,0.16007406707433977,19.52788562774658,1000.6933477128391,31.63373749200115,0.40321817994117737,0.22225273517852137,22.672892379760743,1100.0578534523195,33.16712006569638,0.3687668740749359,0.23010979322875894,23.128600883483887,1121.2828268445187,33.4855614682585,0.38712382316589355
