Dataset,Fold,Train_N,Test_N,Selected_Feature_Count,Selected_Features,ABE_BASE_MMRE,ABE_BASE_MAE,ABE_BASE_MSE,ABE_BASE_RMSE,ABE_BASE_Training_MMRE,FAABE_NO_PEARSON_MMRE,FAABE_NO_PEARSON_MAE,FAABE_NO_PEARSON_MSE,FAABE_NO_PEARSON_RMSE,FAABE_NO_PEARSON_Training_MMRE,FAABE_NO_FIREFLY_MMRE,FAABE_NO_FIREFLY_MAE,FAABE_NO_FIREFLY_MSE,FAABE_NO_FIREFLY_RMSE,FAABE_NO_FIREFLY_Training_MMRE,FAABE_NO_IWM_MMRE,FAABE_NO_IWM_MAE,FAABE_NO_IWM_MSE,FAABE_NO_IWM_RMSE,FAABE_NO_IWM_Training_MMRE,FAABE_FULL_MMRE,FAABE_FULL_MAE,FAABE_FULL_MSE,FAABE_FULL_RMSE,FAABE_FULL_Training_MMRE
Miyazaki94,1,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.9391750986898714,12.732514038085938,241.60842587585867,15.543758421818666,,1.116737630255626,37.368198242187496,2381.5510064604105,48.801137348021,0.3190767168998718,0.9391750986898714,12.732514038085938,241.60842587585867,15.543758421818666,,1.0173176520281817,34.72666954040527,1864.043609547946,43.17457133021642,0.32901257276535034,1.1168630494189773,36.96629928588867,2269.866679565511,47.64311786150767,0.3192482888698578
Miyazaki94,2,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.4437864634991467,24.994310302734373,1029.3171459072844,32.08297283462498,,0.6002506743054192,24.947044677734375,902.8468342795622,30.04740977654417,0.3415915369987488,0.4437864634991467,24.994310302734373,1029.3171459072844,32.08297283462498,,0.5854772562783236,24.439998931884766,882.773686801492,29.71150764941914,0.34495434165000916,0.7413520822276871,32.68234321594238,1652.4770079618465,40.65067044910633,0.3574770390987396
Miyazaki94,3,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.4501363849008234,13.951121101379394,273.0035832029277,16.522820074155856,,0.221334501604376,7.32605083465576,98.54482257745363,9.926974492636395,0.3698199391365051,0.4501363849008234,13.951121101379394,273.0035832029277,16.522820074155856,,0.2633993471878661,9.639999847412108,136.32266487630372,11.67572973635069,0.3626123070716858,0.28871370418802933,11.15342861175537,201.40051459635478,14.191564910056776,0.3598189353942871
Miyazaki94,4,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.7666644321853514,15.234335899353027,381.8799449071745,19.541748767886013,,0.6830316195704487,17.214393577575684,505.0217669668712,22.472689357681944,0.3364064693450928,0.7666644321853514,15.234335899353027,381.8799449071745,19.541748767886013,,1.0069762952261991,110.65334123611451,47003.48829445766,216.80287888876765,0.33224743604660034,0.6353240433066514,20.149053192138673,824.1599944726908,28.70818688932986,0.3380337655544281
Miyazaki94,5,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.3771143079797169,13.048607025146485,220.9030514481621,14.862807656972558,,0.1712318745550478,7.316282043457031,75.74147471875253,8.702957814372796,0.39446887373924255,0.3771143079797169,13.048607025146485,220.9030514481621,14.862807656972558,,0.2631215276509658,10.046666107177733,113.70954644436611,10.66346784326591,0.3960059881210327,0.24174319823536222,9.16160446166992,94.46276452187314,9.719195672578731,0.39529794454574585
Miyazaki94,6,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.5034391183944481,342.44811416625976,409794.21151707537,640.1517097665798,,0.6178512971334569,343.93278442382814,408181.76699028286,638.8910446940721,0.34268391132354736,0.5034391183944481,342.44811416625976,409794.21151707537,640.1517097665798,,0.5948077997975232,344.21333251953126,409706.57985214575,640.0832600936739,0.34769660234451294,0.6351246453601374,347.7198175048828,409232.45610493456,639.7127918878398,0.35741090774536133
Miyazaki94,7,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.6394892480946526,17.679475288391114,611.4694970996453,24.727909274737428,,0.28741374037521433,14.194275360107422,604.5019191145253,24.58662073393831,0.37358513474464417,0.6394892480946526,17.679475288391114,611.4694970996453,24.727909274737428,,0.3708731495792099,15.226668243408204,552.7738312971378,23.51114270504813,0.36787083745002747,0.37302218339245086,16.12371280670166,656.0817614430214,25.61409302401749,0.36779269576072693
Miyazaki94,8,43,5,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.24555455724222144,9.8951309967041,231.60872837334537,15.218696671310108,,0.26698310469860376,10.991892700195312,173.70080798901267,13.179560235038673,0.3852168321609497,0.24555455724222144,9.8951309967041,231.60872837334537,15.218696671310108,,0.2448077920589382,10.240000305175782,140.35111036512885,11.846987396174981,0.3791855275630951,0.2683493959321194,11.024139099121093,174.47460728832408,13.208883650343964,0.387881875038147
Miyazaki94,9,44,4,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.34290189295573004,8.580312585830688,116.57091317798293,10.796801062258345,,0.16365349262902462,5.175915622711182,66.46117661413713,8.152372453104503,0.3897493779659271,0.34290189295573004,8.580312585830688,116.57091317798293,10.796801062258345,,0.3281320972463305,6.408333206176758,82.51138161129522,9.083577577766109,0.39986902475357056,0.3278762076112151,6.622539424896241,79.86777701105142,8.936877363545468,0.4008859097957611
Miyazaki94,10,44,4,7,"KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE",0.4302849101582616,53.273973655700686,5031.056789996679,70.92994283091365,,0.24094803902058823,25.03507308959961,1399.6389945700425,37.41174941873265,0.3801325559616089,0.4302849101582616,53.273973655700686,5031.056789996679,70.92994283091365,,0.2039327990111912,22.75833396911621,1492.3335348595626,38.63073303549342,0.36520639061927795,0.25168964391689014,28.470714378356934,1694.6574631368335,41.16621749853675,0.37728267908096313
