Dataset,Fold,Feature,Pearson_r,Abs_Pearson_r,Selected
Desharnais,1,TeamExp,0.08559348796453937,0.08559348796453937,False
Desharnais,1,ManagerExp,0.14870894666407802,0.14870894666407802,False
Desharnais,1,YearEnd,-0.04152169353207476,0.04152169353207476,False
Desharnais,1,Length,0.7057628464683133,0.7057628464683133,True
Desharnais,1,Transactions,0.5888176567180391,0.5888176567180391,True
Desharnais,1,Entities,0.5382088659434343,0.5382088659434343,True
Desharnais,1,PointsNonAdjust,0.7036363078641118,0.7036363078641118,True
Desharnais,1,Adjustment,0.4551863237555601,0.4551863237555601,True
Desharnais,1,PointsAjust,0.7367053019760663,0.7367053019760663,True
Desharnais,1,Language,-0.23752955024320563,0.23752955024320563,False
Desharnais,2,TeamExp,0.10442116096556134,0.10442116096556134,False
Desharnais,2,ManagerExp,0.14972053330275212,0.14972053330275212,False
Desharnais,2,YearEnd,-0.10576978568502593,0.10576978568502593,False
Desharnais,2,Length,0.6720903185349129,0.6720903185349129,True
Desharnais,2,Transactions,0.5998561301276262,0.5998561301276262,True
Desharnais,2,Entities,0.4639729060344892,0.4639729060344892,True
Desharnais,2,PointsNonAdjust,0.7007691527879073,0.7007691527879073,True
Desharnais,2,Adjustment,0.4885542443939368,0.4885542443939368,True
Desharnais,2,PointsAjust,0.7404351349337367,0.7404351349337367,True
Desharnais,2,Language,-0.23581073462419097,0.23581073462419097,False
Desharnais,3,TeamExp,0.0864406852684905,0.0864406852684905,False
Desharnais,3,ManagerExp,0.13243818003656416,0.13243818003656416,False
Desharnais,3,YearEnd,-0.027958454615456794,0.027958454615456794,False
Desharnais,3,Length,0.7018168896378035,0.7018168896378035,True
Desharnais,3,Transactions,0.6277614209106913,0.6277614209106913,True
Desharnais,3,Entities,0.49791794403791184,0.49791794403791184,True
Desharnais,3,PointsNonAdjust,0.7168420233710918,0.7168420233710918,True
Desharnais,3,Adjustment,0.4815907976843535,0.4815907976843535,True
Desharnais,3,PointsAjust,0.7458156833902931,0.7458156833902931,True
Desharnais,3,Language,-0.24976732422913664,0.24976732422913664,False
Desharnais,4,TeamExp,0.0366358551289601,0.0366358551289601,False
Desharnais,4,ManagerExp,0.10814217088013305,0.10814217088013305,False
Desharnais,4,YearEnd,-0.03020200730542953,0.03020200730542953,False
Desharnais,4,Length,0.6308893297475995,0.6308893297475995,True
Desharnais,4,Transactions,0.4145219130106014,0.4145219130106014,True
Desharnais,4,Entities,0.49456496922104415,0.49456496922104415,True
Desharnais,4,PointsNonAdjust,0.598053482665194,0.598053482665194,True
Desharnais,4,Adjustment,0.5079976332673775,0.5079976332673775,True
Desharnais,4,PointsAjust,0.6461120481503895,0.6461120481503895,True
Desharnais,4,Language,-0.28211484655094643,0.28211484655094643,True
Desharnais,5,TeamExp,0.15844375326703286,0.15844375326703286,False
Desharnais,5,ManagerExp,0.1446865865108578,0.1446865865108578,False
Desharnais,5,YearEnd,-0.08779571111383457,0.08779571111383457,False
Desharnais,5,Length,0.6966716069254707,0.6966716069254707,True
Desharnais,5,Transactions,0.5694522414815547,0.5694522414815547,True
Desharnais,5,Entities,0.5076594522823079,0.5076594522823079,True
Desharnais,5,PointsNonAdjust,0.69572726102001,0.69572726102001,True
Desharnais,5,Adjustment,0.46804756178512547,0.46804756178512547,True
Desharnais,5,PointsAjust,0.7304428314243221,0.7304428314243221,True
Desharnais,5,Language,-0.3193887793177607,0.3193887793177607,True
Desharnais,6,TeamExp,0.09542077978454658,0.09542077978454658,False
Desharnais,6,ManagerExp,0.1914079598254026,0.1914079598254026,False
Desharnais,6,YearEnd,-0.021920250564478872,0.021920250564478872,False
Desharnais,6,Length,0.6953950444130034,0.6953950444130034,True
Desharnais,6,Transactions,0.5915692260186263,0.5915692260186263,True
Desharnais,6,Entities,0.5311562712141864,0.5311562712141864,True
Desharnais,6,PointsNonAdjust,0.7210277744875622,0.7210277744875622,True
Desharnais,6,Adjustment,0.4634531169192759,0.4634531169192759,True
Desharnais,6,PointsAjust,0.7490532187543396,0.7490532187543396,True
Desharnais,6,Language,-0.23809406720404463,0.23809406720404463,False
Desharnais,7,TeamExp,0.127904405691227,0.127904405691227,False
Desharnais,7,ManagerExp,0.16096748953772907,0.16096748953772907,False
Desharnais,7,YearEnd,-0.04301849874213131,0.04301849874213131,False
Desharnais,7,Length,0.7634653497120402,0.7634653497120402,True
Desharnais,7,Transactions,0.6729720703140377,0.6729720703140377,True
Desharnais,7,Entities,0.5477561014374787,0.5477561014374787,True
Desharnais,7,PointsNonAdjust,0.7865074495787151,0.7865074495787151,True
Desharnais,7,Adjustment,0.47604378629332145,0.47604378629332145,True
Desharnais,7,PointsAjust,0.8132255734679731,0.8132255734679731,True
Desharnais,7,Language,-0.2786971306092244,0.2786971306092244,True
Desharnais,8,TeamExp,0.24874739919680022,0.24874739919680022,False
Desharnais,8,ManagerExp,0.16127042822953416,0.16127042822953416,False
Desharnais,8,YearEnd,0.02109424849973647,0.02109424849973647,False
Desharnais,8,Length,0.6240725959999245,0.6240725959999245,True
Desharnais,8,Transactions,0.6001191851037211,0.6001191851037211,True
Desharnais,8,Entities,0.5023645048779957,0.5023645048779957,True
Desharnais,8,PointsNonAdjust,0.724032723334194,0.724032723334194,True
Desharnais,8,Adjustment,0.42278289000876035,0.42278289000876035,True
Desharnais,8,PointsAjust,0.7479068071079147,0.7479068071079147,True
Desharnais,8,Language,-0.20056817691712014,0.20056817691712014,False
Desharnais,9,TeamExp,0.19336577415201422,0.19336577415201422,False
Desharnais,9,ManagerExp,0.2401783910781034,0.2401783910781034,False
Desharnais,9,YearEnd,-0.0328849044074929,0.0328849044074929,False
Desharnais,9,Length,0.712161127523337,0.712161127523337,True
Desharnais,9,Transactions,0.5830786788082446,0.5830786788082446,True
Desharnais,9,Entities,0.5330903916575985,0.5330903916575985,True
Desharnais,9,PointsNonAdjust,0.7183380908967404,0.7183380908967404,True
Desharnais,9,Adjustment,0.4455336074541393,0.4455336074541393,True
Desharnais,9,PointsAjust,0.7518901194141853,0.7518901194141853,True
Desharnais,9,Language,-0.27073877154840814,0.27073877154840814,True
Desharnais,10,TeamExp,0.06643261545371079,0.06643261545371079,False
Desharnais,10,ManagerExp,0.15210293323438892,0.15210293323438892,False
Desharnais,10,YearEnd,-0.10347974198642078,0.10347974198642078,False
Desharnais,10,Length,0.7159540229824517,0.7159540229824517,True
Desharnais,10,Transactions,0.5432549365189598,0.5432549365189598,True
Desharnais,10,Entities,0.4945086335817532,0.4945086335817532,True
Desharnais,10,PointsNonAdjust,0.6755657694988567,0.6755657694988567,True
Desharnais,10,Adjustment,0.4343663545603535,0.4343663545603535,True
Desharnais,10,PointsAjust,0.7081342760505933,0.7081342760505933,True
Desharnais,10,Language,-0.30736089307706943,0.30736089307706943,True
