Dataset,Fold,Train_N,Test_N,Selected_Feature_Count,Selected_Features,ABE_MMRE,ABE_MAE,ABE_MSE,ABE_RMSE,ABE_Training_MMRE,GA-ABE_MMRE,GA-ABE_MAE,GA-ABE_MSE,GA-ABE_RMSE,GA-ABE_Training_MMRE,PSO-ABE_MMRE,PSO-ABE_MAE,PSO-ABE_MSE,PSO-ABE_RMSE,PSO-ABE_Training_MMRE,DE-ABE_MMRE,DE-ABE_MAE,DE-ABE_MSE,DE-ABE_RMSE,DE-ABE_Training_MMRE,GWO-ABE_MMRE,GWO-ABE_MAE,GWO-ABE_MSE,GWO-ABE_RMSE,GWO-ABE_Training_MMRE,WOA-ABE_MMRE,WOA-ABE_MAE,WOA-ABE_MSE,WOA-ABE_RMSE,WOA-ABE_Training_MMRE,FAABE_MMRE,FAABE_MAE,FAABE_MSE,FAABE_RMSE,FAABE_Training_MMRE
COCOMO81,1,57,7,3,"data,modp,loc",6.582759406245872,340.5661501203264,364562.2157155906,603.7898771224892,,1.5126821346883,307.7886734008789,435328.439298736,659.7942401224309,1.4657857418060303,1.4681250044610452,306.5748909541539,434391.4130059207,659.083767821603,1.4486089944839478,6.5858294550059435,415.2368905203683,540074.4388927777,734.8975703407773,1.6612873077392578,1.4122017026547156,305.0375494275774,433724.7875834263,658.5778523329085,1.4607049226760864,1.3745807815601374,301.24840354919434,425512.5220646808,652.3132085621759,1.434277892112732,6.44823980269347,413.4456874302455,539338.3764669279,734.3966070638725,1.6881554126739502
COCOMO81,2,57,7,3,"data,modp,loc",1.5445102283397496,159.93456404549735,53982.45199214071,232.34124040329283,,0.9667170774828439,71.38091550554547,9872.132614672839,99.35860614296499,1.663063406944275,1.161262442042786,117.7732320513044,36878.973720509544,192.0389901048991,1.5752619504928589,1.1215417371585092,86.84311703273228,29044.33318096527,170.42398065109637,2.009429931640625,1.1624280566157055,116.85212544032505,36374.94702184539,190.72217233936226,1.6018799543380737,0.8428875556537087,71.04210444859096,8364.338226628965,91.45675604693709,1.7789905071258545,0.9792711563998601,71.59128080095563,9802.187116986663,99.00599535879968,1.6823962926864624
COCOMO81,3,57,7,3,"data,pcap,loc",3.178168897082258,1679.4467321123395,13715277.281746944,3703.414273578767,,1.183615457009409,1424.0504989624023,10660935.030716637,3265.108731836757,1.3725463151931763,1.503009790835268,1555.3177408490862,13535917.049380202,3679.119058875399,1.3740818500518799,1.5030460686633613,1555.3260934012276,13535928.773664918,3679.120652229948,1.3740841150283813,1.344535319795525,1554.086005619594,13559991.714568736,3682.389402897083,1.3794413805007935,1.5033568949736367,1555.4006162370954,13536004.287156094,3679.1309146530916,1.3741055727005005,1.5055541948111562,1555.9835848127093,13536102.204855582,3679.1442218069656,1.3743001222610474
COCOMO81,4,57,7,2,"data,loc",1.2477611797081714,1140.1932476588659,4802314.222551065,2191.41831299984,,1.2505875995253857,1140.2775186811175,4802367.792507453,2191.4305356336195,1.460273265838623,1.250608404837069,1140.2781350272041,4802368.147514755,2191.430616632604,1.4601980447769165,1.250608404837069,1140.2781350272041,4802368.147514755,2191.430616632604,1.4601980447769165,2.234452133602435,1172.7461087363106,4816898.614501687,2194.743405161908,1.4614757299423218,2.2341264785111576,1172.7342414855957,4816893.510951506,2194.742242485779,1.4601980447769165,1.250592827563961,1140.2776729038783,4802367.882529332,2191.4305561731435,1.460254430770874
COCOMO81,5,58,6,3,"data,modp,loc",1.4634736516798164,546.22403271993,886885.415184136,941.7459398288564,,0.9731803029656066,280.4952726364136,172764.25744003386,415.6491999752121,2.0316548347473145,3.848202355796903,1220.3169644673665,5797612.12066713,2407.823108259228,1.3362703323364258,2.1024226846516183,646.0552368164062,1292001.3027620392,1136.662352135426,1.3206156492233276,1.3861799938061792,307.10315799713135,187034.52145211256,432.47487956193777,2.0647945404052734,3.848202447240029,1220.316964308421,5797612.110928836,2407.8231062370087,1.3362704515457153,2.8042452906566866,1164.299054781596,5715871.021888371,2390.7887865489856,1.3017550706863403
COCOMO81,6,58,6,3,"data,modp,loc",4.178642243642432,275.8514919281006,157631.22054810292,397.0279845906368,,4.204173103375154,236.75954564412436,128297.67738096979,358.18665159518406,1.3645377159118652,4.272000602663414,295.09919770558673,163147.56440156393,403.9152935970164,1.4809117317199707,4.203237539949386,236.5476589202881,128237.62849334233,358.10281832644426,1.3644527196884155,4.1827343219703,291.85119438171387,157957.7261646523,397.4389590423318,1.4661424160003662,4.1451060004212135,228.80723253885904,126170.21801244737,355.204473525387,1.3187386989593506,4.282664084257172,295.47234471638996,163766.27078841566,404.6804551598899,1.4839110374450684
COCOMO81,7,58,6,3,"data,modp,loc",3.7222441092953957,685.1541480382284,2113589.7120365333,1453.8190093806495,,1.0551680930810834,802.228288269043,3236272.0956516718,1798.9641729761245,1.486696481704712,1.7482693865539687,820.8038952509563,3351201.4714334286,1830.6287093327878,1.6848210096359253,1.8569557954158817,1006.5093004862468,5219859.28898237,2284.701137782001,1.7052725553512573,1.0622382778700425,801.464230632782,3222245.3655488496,1795.061382111723,1.4709463119506836,1.0027726782524808,596.880678431193,1630313.595958097,1276.8373412295307,1.3920124769210815,2.8470783773710058,375.2836090882619,236027.74520260643,485.8268675182615,1.8822908401489258
COCOMO81,8,58,6,3,"data,modp,loc",2.862501393039673,375.6644967397054,321532.65994190756,567.0384995235399,,2.2023448590580057,267.08702596028644,171524.3013975078,414.15492439123284,1.4207748174667358,2.300602896387826,270.76062202453613,173458.91041126187,416.48398578008,1.4318732023239136,2.346639505879363,271.66367785135907,174020.8810795423,417.1581008197519,1.46073317527771,2.3442559081677063,273.31592686971027,177731.8542943901,421.5825592863041,1.4731411933898926,2.346600651227513,271.6609522501628,174017.1319670076,417.153607160489,1.4607545137405396,2.3195248022372317,271.22064781188965,173572.04123952994,416.6197801827584,1.4339392185211182
COCOMO81,9,58,6,4,"data,turn,modp,loc",0.7394581294272489,1534.2894730664732,6999673.838810136,2645.6896716754472,,0.6767710793511834,1484.0075976945402,6511149.788924008,2551.695473390978,1.3143244981765747,0.49621390832297957,1374.2941020232993,6423958.478157575,2534.5529148466353,1.3303669691085815,0.3120316062260364,504.51169682517093,929634.629197383,964.1756215531395,1.4127622842788696,0.43825282647152375,768.5672972900228,1478991.5306397185,1216.1379570754787,1.3349864482879639,0.5331458210154675,1408.2731688914143,6451453.625612692,2539.9711859807962,1.2179516553878784,0.6279525644870673,1413.3656225301268,6466141.615773872,2542.8609116060343,1.2354167699813843
COCOMO81,10,58,6,3,"data,modp,loc",1.7308367302149392,150.75281829833986,96494.52570721477,310.6356800292181,,0.9531774318279593,176.7790335337321,99313.31409315678,315.14014992246985,1.6176053285598755,0.49987102621576646,122.51172434488933,74083.31836060998,272.182509284873,1.3466742038726807,0.9652051884341221,164.6425705273946,83892.31881951897,289.6417076657279,1.518215537071228,0.9542744122132003,175.92439193725588,98149.84142031732,313.2887508678173,1.6137495040893555,0.5001797355717911,122.44874949455262,73976.33497669382,271.985909518662,1.33724045753479,0.5201729541995131,146.8731364885966,111873.9731984519,334.4756690679487,1.4749171733856201
