Dataset,Fold,Method,Iteration,Best_Training_MMRE,Fitness_Evaluations
COCOMO81,1,PSO-ABE,99,1.4486089944839478,1000
COCOMO81,1,DE-ABE,0,1.8123130798339844,10
COCOMO81,1,DE-ABE,1,1.8123130798339844,20
COCOMO81,1,DE-ABE,2,1.7341622114181519,30
COCOMO81,1,DE-ABE,3,1.7341622114181519,40
COCOMO81,1,DE-ABE,4,1.6899088621139526,50
COCOMO81,1,DE-ABE,5,1.6899088621139526,60
COCOMO81,1,DE-ABE,6,1.6899088621139526,70
COCOMO81,1,DE-ABE,7,1.6899088621139526,80
COCOMO81,1,DE-ABE,8,1.6899088621139526,90
COCOMO81,1,DE-ABE,9,1.6899088621139526,100
COCOMO81,1,DE-ABE,10,1.6895463466644287,110
COCOMO81,1,DE-ABE,11,1.6856142282485962,120
COCOMO81,1,DE-ABE,12,1.6836336851119995,130
COCOMO81,1,DE-ABE,13,1.6809027194976807,140
COCOMO81,1,DE-ABE,14,1.6772992610931396,150
COCOMO81,1,DE-ABE,15,1.6772992610931396,160
COCOMO81,1,DE-ABE,16,1.6772992610931396,170
COCOMO81,1,DE-ABE,17,1.6736087799072266,180
COCOMO81,1,DE-ABE,18,1.673191785812378,190
COCOMO81,1,DE-ABE,19,1.6710479259490967,200
COCOMO81,1,DE-ABE,20,1.6705305576324463,210
COCOMO81,1,DE-ABE,21,1.6700966358184814,220
COCOMO81,1,DE-ABE,22,1.667362928390503,230
COCOMO81,1,DE-ABE,23,1.667362928390503,240
COCOMO81,1,DE-ABE,24,1.6672899723052979,250
COCOMO81,1,DE-ABE,25,1.6672899723052979,260
COCOMO81,1,DE-ABE,26,1.6672899723052979,270
COCOMO81,1,DE-ABE,27,1.6671117544174194,280
COCOMO81,1,DE-ABE,28,1.6671117544174194,290
COCOMO81,1,DE-ABE,29,1.667024850845337,300
COCOMO81,1,DE-ABE,30,1.667024850845337,310
COCOMO81,1,DE-ABE,31,1.666794776916504,320
COCOMO81,1,DE-ABE,32,1.6667929887771606,330
COCOMO81,1,DE-ABE,33,1.6667677164077759,340
COCOMO81,1,DE-ABE,34,1.6667425632476807,350
COCOMO81,1,DE-ABE,35,1.666722059249878,360
COCOMO81,1,DE-ABE,36,1.666722059249878,370
COCOMO81,1,DE-ABE,37,1.666714072227478,380
COCOMO81,1,DE-ABE,38,1.6614925861358643,390
COCOMO81,1,DE-ABE,39,1.6614925861358643,400
COCOMO81,1,DE-ABE,40,1.6614441871643066,410
COCOMO81,1,DE-ABE,41,1.6614441871643066,420
COCOMO81,1,DE-ABE,42,1.6614441871643066,430
COCOMO81,1,DE-ABE,43,1.6614441871643066,440
COCOMO81,1,DE-ABE,44,1.6614441871643066,450
COCOMO81,1,DE-ABE,45,1.6614207029342651,460
COCOMO81,1,DE-ABE,46,1.6613900661468506,470
COCOMO81,1,DE-ABE,47,1.6613900661468506,480
COCOMO81,1,DE-ABE,48,1.6613900661468506,490
COCOMO81,1,DE-ABE,49,1.6613513231277466,500
COCOMO81,1,DE-ABE,50,1.6613249778747559,510
COCOMO81,1,DE-ABE,51,1.6613249778747559,520
COCOMO81,1,DE-ABE,52,1.6613249778747559,530
COCOMO81,1,DE-ABE,53,1.6613249778747559,540
COCOMO81,1,DE-ABE,54,1.661315679550171,550
COCOMO81,1,DE-ABE,55,1.661315679550171,560
COCOMO81,1,DE-ABE,56,1.6613049507141113,570
COCOMO81,1,DE-ABE,57,1.6613012552261353,580
COCOMO81,1,DE-ABE,58,1.661298394203186,590
COCOMO81,1,DE-ABE,59,1.661298394203186,600
COCOMO81,1,DE-ABE,60,1.6612950563430786,610
COCOMO81,1,DE-ABE,61,1.6612950563430786,620
COCOMO81,1,DE-ABE,62,1.661292314529419,630
COCOMO81,1,DE-ABE,63,1.661291480064392,640
