Dataset,Fold,Feature,Pearson_r,Abs_Pearson_r,Selected
COCOMO81,6,vexp,0.07123506538619676,0.07123506538619676,False
COCOMO81,6,lexp,0.08861615031724504,0.08861615031724504,False
COCOMO81,6,modp,0.2710173155668465,0.2710173155668465,True
COCOMO81,6,tool,0.000727614989134285,0.000727614989134285,False
COCOMO81,6,sced,0.021830878695219092,0.021830878695219092,False
COCOMO81,6,loc,0.6543955994000936,0.6543955994000936,True
COCOMO81,7,rely,0.2030479338620915,0.2030479338620915,False
COCOMO81,7,data,0.4596698235369688,0.4596698235369688,True
COCOMO81,7,cplx,0.012249389141663063,0.012249389141663063,False
COCOMO81,7,time,0.14411410118495488,0.14411410118495488,False
COCOMO81,7,stor,0.09639409095216495,0.09639409095216495,False
COCOMO81,7,virt,-0.00140562669289615,0.00140562669289615,False
COCOMO81,7,turn,0.21227505213039302,0.21227505213039302,False
COCOMO81,7,acap,-0.16389901723661698,0.16389901723661698,False
COCOMO81,7,aexp,-0.01118601562218672,0.01118601562218672,False
COCOMO81,7,pcap,0.15053889379459942,0.15053889379459942,False
COCOMO81,7,vexp,0.06607846734077746,0.06607846734077746,False
COCOMO81,7,lexp,0.08140583431021009,0.08140583431021009,False
COCOMO81,7,modp,0.26145962154210856,0.26145962154210856,True
COCOMO81,7,tool,-0.02159275728589681,0.02159275728589681,False
COCOMO81,7,sced,0.0351774656682122,0.0351774656682122,False
COCOMO81,7,loc,0.6557726844642257,0.6557726844642257,True
COCOMO81,8,rely,0.2004042845975547,0.2004042845975547,False
COCOMO81,8,data,0.4784027711204384,0.4784027711204384,True
COCOMO81,8,cplx,0.0029037475805212894,0.0029037475805212894,False
COCOMO81,8,time,0.13948547679856008,0.13948547679856008,False
COCOMO81,8,stor,0.08771343668121206,0.08771343668121206,False
COCOMO81,8,virt,0.0058854390456069515,0.0058854390456069515,False
COCOMO81,8,turn,0.18920904983956516,0.18920904983956516,False
COCOMO81,8,acap,-0.15426233582499657,0.15426233582499657,False
COCOMO81,8,aexp,-0.05025508959041254,0.05025508959041254,False
COCOMO81,8,pcap,0.17780852908066488,0.17780852908066488,False
COCOMO81,8,vexp,0.06088164462476796,0.06088164462476796,False
COCOMO81,8,lexp,0.07696457846850946,0.07696457846850946,False
COCOMO81,8,modp,0.27284143023746626,0.27284143023746626,True
COCOMO81,8,tool,-0.020118724078588817,0.020118724078588817,False
COCOMO81,8,sced,0.00881456247503576,0.00881456247503576,False
COCOMO81,8,loc,0.6570562397308723,0.6570562397308723,True
COCOMO81,9,rely,0.21192668365490894,0.21192668365490894,False
COCOMO81,9,data,0.4159125155546893,0.4159125155546893,True
COCOMO81,9,cplx,0.034930495634633074,0.034930495634633074,False
COCOMO81,9,time,0.17404482761500006,0.17404482761500006,False
COCOMO81,9,stor,0.10547530706759864,0.10547530706759864,False
COCOMO81,9,virt,0.12017117555027984,0.12017117555027984,False
COCOMO81,9,turn,0.28467399073331656,0.28467399073331656,True
COCOMO81,9,acap,-0.0817256265358563,0.0817256265358563,False
COCOMO81,9,aexp,-0.03964273037696148,0.03964273037696148,False
COCOMO81,9,pcap,0.1467766563658479,0.1467766563658479,False
COCOMO81,9,vexp,0.07705866560686542,0.07705866560686542,False
COCOMO81,9,lexp,0.09489540439442658,0.09489540439442658,False
COCOMO81,9,modp,0.3568858546187186,0.3568858546187186,True
COCOMO81,9,tool,0.10759068298621986,0.10759068298621986,False
COCOMO81,9,sced,0.07352087751588122,0.07352087751588122,False
COCOMO81,9,loc,0.5917663740845981,0.5917663740845981,True
COCOMO81,10,rely,0.2140806744963418,0.2140806744963418,False
COCOMO81,10,data,0.45585564369513043,0.45585564369513043,True
COCOMO81,10,cplx,0.005069574830331499,0.005069574830331499,False
COCOMO81,10,time,0.15162359489888483,0.15162359489888483,False
COCOMO81,10,stor,0.0896480215463702,0.0896480215463702,False
COCOMO81,10,virt,0.012214768199565677,0.012214768199565677,False
COCOMO81,10,turn,0.21809028009874556,0.21809028009874556,False
COCOMO81,10,acap,-0.1511096847488861,0.1511096847488861,False
COCOMO81,10,aexp,-0.010268117145155948,0.010268117145155948,False
COCOMO81,10,pcap,0.14982159664420464,0.14982159664420464,False
COCOMO81,10,vexp,0.08238722741834699,0.08238722741834699,False
COCOMO81,10,lexp,0.10927594540866983,0.10927594540866983,False
COCOMO81,10,modp,0.2787173741795557,0.2787173741795557,True
COCOMO81,10,tool,0.0009165060202278845,0.0009165060202278845,False
COCOMO81,10,sced,0.04616964291008966,0.04616964291008966,False
COCOMO81,10,loc,0.6545819544324278,0.6545819544324278,True
