Dataset,Fold,Train_N,Test_N,Selected_Feature_Count,Selected_Features,ABE_BASE_MMRE,ABE_BASE_MAE,ABE_BASE_MSE,ABE_BASE_RMSE,ABE_BASE_Training_MMRE,FAABE_NO_PEARSON_MMRE,FAABE_NO_PEARSON_MAE,FAABE_NO_PEARSON_MSE,FAABE_NO_PEARSON_RMSE,FAABE_NO_PEARSON_Training_MMRE,FAABE_NO_FIREFLY_MMRE,FAABE_NO_FIREFLY_MAE,FAABE_NO_FIREFLY_MSE,FAABE_NO_FIREFLY_RMSE,FAABE_NO_FIREFLY_Training_MMRE,FAABE_NO_IWM_MMRE,FAABE_NO_IWM_MAE,FAABE_NO_IWM_MSE,FAABE_NO_IWM_RMSE,FAABE_NO_IWM_Training_MMRE,FAABE_FULL_MMRE,FAABE_FULL_MAE,FAABE_FULL_MSE,FAABE_FULL_RMSE,FAABE_FULL_Training_MMRE
COCOMO81,1,57,7,3,"data,modp,loc",6.258034814578196,405.89823477608815,545737.95582723,738.7407906886082,,4.275246708912866,331.20318385532926,415973.734828433,644.9602583325836,0.950944721698761,6.582759406245872,340.5661501203264,364562.2157155906,603.7898771224892,,1.3680335857826562,300.40476063319613,423363.5275125219,650.6639128709397,1.4324796199798584,6.890709109485308,419.19813864571705,541904.8648610945,736.1418782144475,1.6323328018188477
COCOMO81,2,57,7,3,"data,modp,loc",2.3514117397820633,154.05629103524345,38052.8776615983,195.0714680869509,,1.658248848123849,136.1956789834159,36271.48897068352,190.45075208747147,0.9578884243965149,1.5445102283397496,159.93456404549735,53982.45199214071,232.34124040329283,,1.1612582998812753,117.77717590332031,36881.162575087495,192.04468900515707,1.5728834867477417,1.1059924788981632,86.3322342463902,29021.371010193667,170.35659954986676,1.9945597648620605
COCOMO81,3,57,7,3,"data,pcap,loc",1.3997649030591846,1446.931926727295,11548640.268911099,3398.3290407067852,,0.7896303737643076,1249.3166498456683,8705392.66058255,2950.4902407197605,1.0451273918151855,3.178168897082258,1679.4467321123395,13715277.281746944,3703.414273578767,,0.9950705410299301,1282.3009831564766,9015356.715900255,3002.5583617808757,1.457000732421875,1.1834678698232604,1423.4702965872627,10652280.568653384,3263.7831681429734,1.3726187944412231
COCOMO81,4,57,7,2,"data,loc",0.8498649260699734,643.7647707802909,1115405.8589481048,1056.12776639387,,0.7442437619930524,1113.1279471261162,5737458.319617944,2395.299212962327,1.0031249523162842,1.2477611797081714,1140.1932476588659,4802314.222551065,2191.41831299984,,1.143056737327515,1146.6190496172223,4786993.443343511,2187.9198896082808,1.4881881475448608,1.250608183442152,1140.2781309400286,4802368.145146818,2191.430616092332,1.4601988792419434
COCOMO81,5,58,6,3,"data,modp,loc",6.102271276178789,639.993488629659,1090952.0919153856,1044.4865206958802,,0.7150699732351428,203.96532980600992,98529.06051218968,313.8933903607874,1.1583725214004517,1.4634736516798164,546.22403271993,886885.415184136,941.7459398288564,,2.7981786607333827,1165.7778352101643,5645800.513971346,2376.08933206884,1.1884634494781494,2.7984246440448985,1166.630730311076,5744491.956434648,2396.766980003406,1.2998909950256348
COCOMO81,6,58,6,3,"data,modp,loc",1.1364620972146466,212.32528034845987,64715.132835745055,254.39169175848699,,2.0501713236248573,314.25197156270343,154701.48043896412,393.3210907629594,1.0723681449890137,4.178642243642432,275.8514919281006,157631.22054810292,397.0279845906368,,3.795840547955736,274.50000127156574,137696.79970013667,371.0751941320474,1.4078716039657593,4.145259563818761,228.84444777170816,126179.08801188685,355.2169590713355,1.318748116493225
COCOMO81,7,58,6,3,"data,modp,loc",3.7529728537275315,251.54469515482583,290853.21561431227,539.3080896985621,,0.5766142288094122,233.4448832829793,240385.7427888967,490.29148757539804,1.189692735671997,3.7222441092953957,685.1541480382284,2113589.7120365333,1453.8190093806495,,1.0027646401078611,596.8666940689087,1630226.400745297,1276.8031957765836,1.3890869617462158,1.043428625466633,804.635875717799,3270534.0359976385,1808.461787264978,1.5169026851654053
COCOMO81,8,58,6,3,"data,modp,loc",2.830508642955188,271.81709988911945,112034.31666557422,334.71527701252927,,1.3278198398239682,250.86498387654623,130866.75936331076,361.75510965750124,1.055552363395691,2.862501393039673,375.6644967397054,321532.65994190756,567.0384995235399,,1.7969536342186097,208.33333333333334,103676.22850884373,321.9879322410139,1.3900529146194458,2.353494714019463,271.7958304087321,173466.4364768955,416.49302092219443,1.4627853631973267
COCOMO81,9,58,6,4,"data,turn,modp,loc",0.640506992980438,1539.8054927286946,7415885.439057612,2723.2123382244013,,0.5290296715056712,1237.7576185959026,5215316.0521870265,2283.7066475769225,0.9890024662017822,0.7394581294272489,1534.2894730664732,6999673.838810136,2645.6896716754472,,0.3555125076959147,769.7798941833333,1558563.1224257231,1248.4242557823534,1.3043887615203857,0.4905822213098197,1382.808396647628,6533056.873880852,2555.984521447822,1.2384177446365356
COCOMO81,10,58,6,3,"data,modp,loc",8.08904069782576,208.73406524658205,96580.49980619705,310.7740333525262,,2.28976194845958,188.59802328745525,101506.35824682178,318.6006249943992,1.099692702293396,1.7308367302149392,150.75281829833986,96494.52570721477,310.6356800292181,,0.5004356632842967,122.43888715108237,73955.81275022721,271.94818026643827,1.3351866006851196,0.9465285538704539,172.3267543633779,93931.23625514284,306.4820325160071,1.6048208475112915
