Dataset,Fold,Variant,Iteration,Best_Training_MMRE
Maxwell,1,FAABE_NO_PEARSON,0,0.7475084662437439
Maxwell,1,FAABE_NO_PEARSON,1,0.7404990196228027
Maxwell,1,FAABE_NO_PEARSON,2,0.613788902759552
Maxwell,1,FAABE_NO_PEARSON,3,0.613788902759552
Maxwell,1,FAABE_NO_PEARSON,4,0.613788902759552
Maxwell,1,FAABE_NO_PEARSON,5,0.5509926676750183
Maxwell,1,FAABE_NO_PEARSON,6,0.5509926676750183
Maxwell,1,FAABE_NO_PEARSON,7,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,8,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,9,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,10,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,11,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,12,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,13,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,14,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,15,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,16,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,17,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,18,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,19,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,20,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,21,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,22,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,23,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,24,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,25,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,26,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,27,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,28,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,29,0.5211736559867859
Maxwell,1,FAABE_NO_PEARSON,30,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,31,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,32,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,33,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,34,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,35,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,36,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,37,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,38,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,39,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,40,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,41,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,42,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,43,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,44,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,45,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,46,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,47,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,48,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,49,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,50,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,51,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,52,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,53,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,54,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,55,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,56,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,57,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,58,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,59,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,60,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,61,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,62,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,63,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,64,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,65,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,66,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,67,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,68,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,69,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,70,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,71,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,72,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,73,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,74,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,75,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,76,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,77,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,78,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,79,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,80,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,81,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,82,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,83,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,84,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,85,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,86,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,87,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,88,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,89,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,90,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,91,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,92,0.5053439736366272
Maxwell,1,FAABE_NO_PEARSON,93,0.48990219831466675
Maxwell,1,FAABE_NO_PEARSON,94,0.48990219831466675
Maxwell,1,FAABE_NO_PEARSON,95,0.48990219831466675
Maxwell,1,FAABE_NO_PEARSON,96,0.48990219831466675
Maxwell,1,FAABE_NO_PEARSON,97,0.48990219831466675
Maxwell,1,FAABE_NO_PEARSON,98,0.48990219831466675
Maxwell,1,FAABE_NO_PEARSON,99,0.48990219831466675
Maxwell,1,FAABE_NO_PEARSON,100,0.48990219831466675
Maxwell,1,FAABE_NO_IWM,0,0.7792680263519287
Maxwell,1,FAABE_NO_IWM,1,0.4615641236305237
Maxwell,1,FAABE_NO_IWM,2,0.4271300733089447
Maxwell,1,FAABE_NO_IWM,3,0.41432327032089233
Maxwell,1,FAABE_NO_IWM,4,0.41432327032089233
Maxwell,1,FAABE_NO_IWM,5,0.41432327032089233
Maxwell,1,FAABE_NO_IWM,6,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,7,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,8,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,9,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,10,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,11,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,12,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,13,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,14,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,15,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,16,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,17,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,18,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,19,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,20,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,21,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,22,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,23,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,24,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,25,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,26,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,27,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,28,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,29,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,30,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,31,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,32,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,33,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,34,0.4046970009803772
Maxwell,1,FAABE_NO_IWM,35,0.4046970009803772
